Koordinatensystem : Lambert konform konisch
Rechtswert        : 4108500 Meter
Hochwert          : 2385500 Meter
Hoehenlage        : 534 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4108500 2385500  1  6  6   5.6  939 227  2.1 8  4.9  80    0    0 325 -347  1
4108500 2385500  1  6  7   5.9  940 161  1.9 8  5.2  84    0    0 325 -348  1
4108500 2385500  1  6  8   5.8  940 182  1.6 7  5.4  88    0    0 320 -349  1
4108500 2385500  1  6  9   6.1  940 183  3.0 7  5.5  88   12    5 314 -350  1
4108500 2385500  1  6 10   8.4  941 244  4.6 7  6.0  88    0   37 318 -350  1
4108500 2385500  1  6 11   9.1  942 221  3.6 8  6.5  86    0   42 326 -351  1
4108500 2385500  1  6 12   8.9  943 221  3.3 8  6.4  84    0   55 330 -351  1
4108500 2385500  1  6 13   8.4  944  16  5.4 8  6.7  89    0   47 328 -350  1
4108500 2385500  1  6 14   6.9  943   4  4.6 8  6.8  97    0   37 325 -348  1
4108500 2385500  1  6 15   6.2  944 264  3.1 7  6.5 100    0   38 315 -347  1
4108500 2385500  1  6 16   5.7  945 261  2.4 8  6.2 100    0   33 313 -346  1
4108500 2385500  1  6 17   5.4  947  11  1.2 8  6.0 100    0    1 315 -344  1
4108500 2385500  1  6 18   5.2  947 243  1.3 8  5.9 100    0    0 314 -342  1
4108500 2385500  1  6 19   4.8  947 310  1.3 8  5.8 100    0    0 312 -340  1
4108500 2385500  1  6 20   4.3  947 329  1.7 8  5.6 100    0    0 312 -338  1
4108500 2385500  1  6 21   3.7  948 288  1.6 8  5.4 100    0    0 311 -337  1
4108500 2385500  1  6 22   3.5  948 342  1.1 8  5.3 100    0    0 310 -336  1
4108500 2385500  1  6 23   3.2  948 331  1.7 8  5.2 100    0    0 311 -335  1
4108500 2385500  1  6 24   3.1  948  44  1.6 8  5.1 100    0    0 312 -334  1
4108500 2385500  1  7  1   2.6  949 318  2.2 7  5.0 100    0    0 305 -333  1
4108500 2385500  1  7  2   2.4  949 259  1.6 7  4.9 100    0    0 298 -332  1
4108500 2385500  1  7  3   2.3  949 284  1.9 7  4.8 100    0    0 299 -331  1
4108500 2385500  1  7  4   1.0  949 290  1.7 8  4.6 100    0    0 302 -329  1
4108500 2385500  1  7  5   0.1  950 271  1.0 6  4.2 100    0    0 293 -325  1
4108500 2385500  1  7  6  -0.1  950 250  1.0 7  4.0 100    0    0 284 -320  1
4108500 2385500  1  7  7   0.0  950  68  1.0 8  4.0 100    0    0 296 -316  1
4108500 2385500  1  7  8  -0.2  951 360  0.3 7  4.0 100    0    0 295 -315  1
4108500 2385500  1  7  9   0.0  951 357  0.2 7  4.0 100   16   16 289 -315  1
4108500 2385500  1  7 10   0.0  951   9  0.2 8  4.0 100    5   57 297 -315  1
4108500 2385500  1  7 11   0.4  952  19  0.2 5  4.1 100    0   77 285 -315  1
4108500 2385500  1  7 12   0.3  952 164  0.2 7  4.1 100    0   48 279 -315  1
4108500 2385500  1  7 13   0.4  952 136  0.9 8  4.1 100    0   70 298 -315  1
4108500 2385500  1  7 14   0.6  951 108  0.9 5  4.2 100    2   99 286 -315  1
4108500 2385500  1  7 15   0.3  951  93  0.8 6  4.2 100    0   63 273 -315  1
4108500 2385500  1  7 16   0.1  951   9  0.2 8  4.1 100    0   38 292 -315  1
4108500 2385500  1  7 17  -0.1  951  64  1.0 6  4.0 100    0    2 291 -315  1
4108500 2385500  1  7 18  -0.3  951  22  0.1 8  4.0 100    0    0 290 -315  1
4108500 2385500  1  7 19  -0.4  951   4  0.3 7  3.9 100    0    0 295 -315  1
4108500 2385500  1  7 20  -0.3  951   1  0.3 7  3.9 100    0    0 287 -315  1
4108500 2385500  1  7 21  -0.2  952   3  0.3 7  4.0 100    0    0 286 -315  1
4108500 2385500  1  7 22  -0.3  952 359  0.3 7  4.0 100    0    0 285 -315  1
4108500 2385500  1  7 23  -0.2  951 359  0.3 7  4.0 100    0    0 285 -315  1
4108500 2385500  1  7 24  -0.2  951 359  0.3 8  4.0 100    0    0 290 -315  1
4108500 2385500  1  8  1  -0.1  951 358  0.3 6  4.0 100    0    0 284 -315  1
4108500 2385500  1  8  2  -0.3  951   1  0.3 7  4.0 100    0    0 278 -315  1
4108500 2385500  1  8  3  -0.2  950 359  0.3 6  4.0 100    0    0 278 -315  1
4108500 2385500  1  8  4  -0.3  950 360  0.3 8  4.0 100    0    0 284 -315  1
4108500 2385500  1  8  5  -0.2  950 357  0.2 8  4.0 100    0    0 298 -315  1
4108500 2385500  1  8  6  -0.1  950   3  0.2 8  4.0 100    0    0 299 -315  1
4108500 2385500  1  8  7  -0.1  950   1  0.1 7  4.0 100    0    0 293 -315  1
4108500 2385500  1  8  8  -0.2  950 359  0.1 7  4.0 100    0    0 288 -315  1
4108500 2385500  1  8  9   0.0  950 360  0.1 7  4.0 100    1   15 290 -315  1
4108500 2385500  1  8 10   0.1  951   0  0.1 8  4.1 100    1   55 298 -315  1
4108500 2385500  1  8 11   0.3  950   1  0.0 8  4.1 100    0   67 305 -315  1
4108500 2385500  1  8 12   0.6  950   1  0.1 7  4.2 100    0   69 299 -315  1
4108500 2385500  1  8 13   0.5  950 300  0.9 8  4.2 100    0   62 299 -315  1
4108500 2385500  1  8 14   0.7  950 309  1.1 8  4.2 100    0   87 306 -315  1
4108500 2385500  1  8 15   0.5  949 300  1.7 7  4.2 100    3   92 300 -315  1
4108500 2385500  1  8 16   0.5  949 291  1.6 8  4.2 100    0   36 301 -315  1
4108500 2385500  1  8 17   0.3  949 309  0.8 8  4.2 100    0    2 306 -315  1
4108500 2385500  1  8 18   0.2  950 310  0.8 8  4.1 100    0    0 306 -315  1
4108500 2385500  1  8 19   0.0  950 290  1.6 7  4.1 100    0    0 299 -315  1
4108500 2385500  1  8 20   0.0  950 281  1.7 7  4.0 100    0    0 294 -315  1
4108500 2385500  1  8 21  -0.1  950 280  1.0 7  4.0 100    0    0 293 -315  1
4108500 2385500  1  8 22   0.0  951 250  1.7 8  4.0 100    0    0 298 -315  1
4108500 2385500  1  8 23   0.3  951 280  1.7 8  4.1 100    0    0 303 -315  1
4108500 2385500  1  8 24   0.3  951 270  1.0 7  4.1 100    0    0 297 -315  1
4108500 2385500  1  9  1   0.3  951 251  1.9 7  4.1 100    0    0 290 -315  1
4108500 2385500  1  9  2   0.4  952 291  1.2 8  4.1 100    0    0 296 -315  1
4108500 2385500  1  9  3   0.5  952 271  1.2 8  4.2 100    0    0 301 -315  1
4108500 2385500  1  9  4   0.4  953 270  1.2 8  4.2 100    0    0 301 -315  1
4108500 2385500  1  9  5   0.3  953 270  2.0 8  4.1 100    0    0 300 -315  1
4108500 2385500  1  9  6   0.2  953 271  2.0 7  4.1 100    0    0 295 -314  1
4108500 2385500  1  9  7   0.1  953 279  2.8 6  4.1 100    0    0 283 -314  1
4108500 2385500  1  9  8  -0.3  954 261  2.2 5  4.0 100    0    0 271 -313  1
4108500 2385500  1  9  9  -0.3  955 240  3.0 5  3.9 100    8   17 265 -312  1
4108500 2385500  1  9 10   0.1  955 240  2.9 4  4.0 100   50   65 259 -312  1
4108500 2385500  1  9 11   0.7  956 240  2.9 3  4.1 100  125  104 250 -313  1
4108500 2385500  1  9 12   1.4  956 241  3.5 1  4.1  95  154  133 235 -314  1
4108500 2385500  1  9 13   2.6  955 239  2.8 0  3.9  84  197  127 221 -315  1
4108500 2385500  1  9 14   3.5  954 270  2.0 1  3.9  77  187  119 222 -315  1
4108500 2385500  1  9 15   4.1  955 211  1.8 0  3.9  74  134   98 224 -315  1
4108500 2385500  1  9 16   2.4  954 219  1.0 3  3.8  76   58   61 234 -312  1
4108500 2385500  1  9 17   1.8  954 179  1.0 2  3.8  81    1   12 240 -306  1
4108500 2385500  1  9 18   0.2  954 140  1.2 2  3.8  89    0    0 233 -300  1
4108500 2385500  1  9 19  -1.3  954 111  1.9 2  3.8  98    0    0 227 -298  1
4108500 2385500  1  9 20  -0.9  953 120  2.0 5  3.6  98    0    0 236 -298  1
4108500 2385500  1  9 21  -2.1  953 101  1.9 5  3.5  98    0    0 245 -296  1
4108500 2385500  1  9 22  -2.1  953 118  2.6 3  3.4 100    0    0 234 -294  1
4108500 2385500  1  9 23  -2.2  952 115  1.9 3  3.4 100    0    0 225 -289  1
4108500 2385500  1  9 24  -3.0  952  80  1.9 3  3.3 100    0    0 222 -283  1
4108500 2385500  1 10  1  -3.3  952 100  1.9 6  3.2 100    0    0 232 -280  1
4108500 2385500  1 10  2  -2.9  952 108  1.2 6  3.2 100    0    0 245 -279  1
4108500 2385500  1 10  3  -3.0  952 139  1.8 7  3.2 100    0    0 250 -278  1
4108500 2385500  1 10  4  -3.9  952 281  1.2 7  3.1 100    0    0 253 -277  1
4108500 2385500  1 10  5  -4.4  952 278  1.0 7  3.0 100    0    0 252 -276  1
4108500 2385500  1 10  6  -4.4  952 219  1.1 8  2.9 100    0    0 257 -277  1
4108500 2385500  1 10  7  -2.9  952 219  1.1 7  3.1 100    0    0 260 -277  1
4108500 2385500  1 10  8  -3.3  952  88  1.1 7  3.2 100    0    0 257 -276  1
4108500 2385500  1 10  9  -3.0  952  20  1.9 7  3.2 100    0    5 257 -276  1
4108500 2385500  1 10 10  -2.5  952  67  1.4 7  3.3 100    0   40 260 -276  1
4108500 2385500  1 10 11  -1.2  952   2  1.4 7  3.5 100    1   84 263 -279  1
4108500 2385500  1 10 12  -0.4  954 331  1.5 8  3.8 100    1  107 271 -283  1
4108500 2385500  1 10 13   0.2  954 311  2.1 8  4.0  99    1  109 278 -289  1
4108500 2385500  1 10 14   1.5  953  68  1.4 6  4.1  96   23  161 271 -292  1
4108500 2385500  1 10 15   3.6  953 130  2.1 3  4.2  87   52  139 248 -294  1
4108500 2385500  1 10 16   3.5  953 168  2.0 6  4.1  79   14   72 250 -293  1
4108500 2385500  1 10 17   2.9  953 149  2.1 7  4.1  81    0    8 272 -291  1
4108500 2385500  1 10 18   2.2  952 148  1.4 7  4.3  89    0    0 276 -290  1
4108500 2385500  1 10 19   2.3  952 148  2.1 6  4.5  94    0    0 268 -289  1
4108500 2385500  1 10 20   2.4  952 169  2.2 6  4.6  96    0    0 261 -291  1
4108500 2385500  1 10 21   2.6  952 187  2.8 6  4.8  99    0    0 264 -293  1
4108500 2385500  1 10 22   2.8  953 190  2.4 7  4.9 100    0    0 274 -295  1
4108500 2385500  1 10 23   2.7  953 235  1.5 7  4.9 100    0    0 281 -297  1
4108500 2385500  1 10 24   2.0  952 203  2.2 8  4.8 100    0    0 287 -301  1
4108500 2385500  1 11  1   2.8  953 194  3.4 7  4.8 100    0    0 287 -304  1
4108500 2385500  1 11  2   3.0  953 183  2.8 7  4.9  99    0    0 284 -304  1
4108500 2385500  1 11  3   3.2  953 168  2.1 7  4.8  96    0    0 286 -307  1
4108500 2385500  1 11  4   3.3  953 179  1.5 8  4.7  93    0    0 294 -311  1
4108500 2385500  1 11  5   2.8  953 179  2.8 8  4.9  96    0    0 301 -313  1
4108500 2385500  1 11  6   2.1  952 306  2.2 7  4.8 100    0    0 295 -314  1
4108500 2385500  1 11  7   2.7  953 207  2.0 7  4.8  99    0    0 292 -314  1
4108500 2385500  1 11  8   3.5  954 209  2.7 8  5.0  99    0    0 301 -314  1
4108500 2385500  1 11  9   3.7  954 229  2.0 8  5.2 100    0    9 309 -315  1
4108500 2385500  1 11 10   3.8  955 239  1.1 8  5.3 100    0   43 310 -315  1
4108500 2385500  1 11 11   4.2  955 238  1.0 6  5.4 100    0   76 300 -315  1
4108500 2385500  1 11 12   4.4  956 219  1.0 8  5.5 100    0   68 300 -315  1
4108500 2385500  1 11 13   4.9  956  11  1.0 6  5.6 100    7  142 300 -315  1
4108500 2385500  1 11 14   5.3  956  50  1.0 7  5.8 100    5  122 296 -315  1
4108500 2385500  1 11 15   4.7  956  51  1.0 8  5.8 100    0   48 305 -315  1
4108500 2385500  1 11 16   4.3  956  69  1.0 8  5.6 100    1   48 310 -314  1
4108500 2385500  1 11 17   4.1  957  81  1.8 7  5.4 100    0    7 303 -310  1
4108500 2385500  1 11 18   3.9  957  71  1.9 7  5.4 100    0    0 298 -306  1
4108500 2385500  1 11 19   2.7  956  69  1.9 7  5.1 100    0    0 294 -302  1
4108500 2385500  1 11 20   2.2  957  50  2.0 7  4.8 100    0    0 290 -300  1
4108500 2385500  1 11 21   1.3  958  60  2.0 5  4.6 100    0    0 278 -298  1
4108500 2385500  1 11 22   1.1  958  69  2.1 7  4.4 100    0    0 275 -296  1
4108500 2385500  1 11 23   0.7  958  39  2.8 7  4.3 100    0    0 285 -295  1
4108500 2385500  1 11 24   0.6  959  50  2.8 7  4.2 100    0    0 284 -294  1
4108500 2385500  1 12  1   0.3  959  40  3.6 5  4.1 100    0    0 273 -295  1
4108500 2385500  1 12  2   0.2  958  50  2.9 7  4.1 100    0    0 273 -301  1
4108500 2385500  1 12  3   0.0  958  49  3.8 8  4.0 100    0    0 288 -305  1
