Koordinatensystem : Lambert konform konisch
Rechtswert        : 4109500 Meter
Hochwert          : 2385500 Meter
Hoehenlage        : 532 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4109500 2385500  1  4 13   3.2  943 170  2.8 6  4.3  88    4  125 282 -324  0
4109500 2385500  1  4 14   3.0  943 195  2.0 6  4.4  86   12  134 278 -328  0
4109500 2385500  1  4 15   2.5  943 230  2.9 7  4.4  89    0   71 286 -332  0
4109500 2385500  1  4 16   3.0  944 240  2.7 8  4.4  88    1   41 302 -333  0
4109500 2385500  1  4 17   4.0  944 250  4.6 8  4.3  82    0    4 311 -334  0
4109500 2385500  1  4 18   4.0  946 210  4.0 8  4.5  83    0    0 313 -334  0
4109500 2385500  1  4 19   4.2  947 220  4.7 8  5.1  93    0    0 314 -332  0
4109500 2385500  1  4 20   4.9  947 240  6.3 8  5.3  94    0    0 316 -331  0
4109500 2385500  1  4 21   5.0  947 240  5.7 8  5.2  90    0    0 317 -330  0
4109500 2385500  1  4 22   5.3  948 240  5.4 7  5.0  86    0    0 310 -329  0
4109500 2385500  1  4 23   5.4  949 240  4.7 7  4.8  81    0    0 302 -328  0
4109500 2385500  1  4 24   5.4  949 220  3.7 7  4.6  76    0    0 300 -329  0
4109500 2385500  1  5  1   5.2  949 220  2.9 6  4.3  73    0    0 291 -328  0
4109500 2385500  1  5  2   4.3  948 210  2.8 2  4.1  73    0    0 257 -324  0
4109500 2385500  1  5  3   3.5  948 190  2.8 1  4.0  74    0    0 230 -321  0
4109500 2385500  1  5  4   2.7  948 170  2.7 1  3.9  78    0    0 226 -319  0
4109500 2385500  1  5  5   1.9  948 150  3.5 1  4.0  83    0    0 227 -319  0
4109500 2385500  1  5  6   1.4  948 160  2.8 2  3.9  86    0    0 233 -319  0
4109500 2385500  1  5  7   1.2  947 150  3.7 4  3.9  87    0    0 248 -320  0
4109500 2385500  1  5  8   2.0  946 140  4.2 7  3.9  85    0    0 270 -322  0
4109500 2385500  1  5  9   2.5  945 140  4.1 7  3.9  81    1   14 284 -324  0
4109500 2385500  1  5 10   2.9  944 130  4.3 7  3.9  79    5   61 287 -326  0
4109500 2385500  1  5 11   3.7  943 120  3.7 6  3.9  76   13  109 285 -329  0
4109500 2385500  1  5 12   4.6  943 120  2.9 6  4.0  73   12  137 279 -332  0
4109500 2385500  1  5 13   5.0  942 147  2.6 7  4.1  71    1  101 285 -335  0
4109500 2385500  1  5 14   5.0  942 118  2.5 7  4.1  70    0   68 293 -337  0
4109500 2385500  1  5 15   5.5  941 120  2.7 7  4.1  69    0   68 294 -339  0
4109500 2385500  1  5 16   5.1  940 110  3.6 8  4.2  71    0   40 308 -341  0
4109500 2385500  1  5 17   5.2  939 229  2.9 7  4.3  73    0    6 310 -342  0
4109500 2385500  1  5 18   4.9  939 250  3.0 7  4.4  75    0    0 300 -342  0
4109500 2385500  1  5 19   4.8  940 140  3.7 8  4.8  83    0    0 314 -343  0
4109500 2385500  1  5 20   5.6  939 150  5.0 8  4.7  80    0    0 328 -343  0
4109500 2385500  1  5 21   5.9  938 150  4.4 8  4.2  68    0    0 328 -342  0
4109500 2385500  1  5 22   6.3  938 210  2.2 8  3.9  62    0    0 329 -341  0
4109500 2385500  1  5 23   4.6  938 166  2.9 8  4.3  71    0    0 328 -340  0
4109500 2385500  1  5 24   5.0  938  81  2.7 8  4.7  82    0    0 326 -339  0
4109500 2385500  1  6  1   4.5  938 185  2.2 8  4.7  81    0    0 325 -339  0
4109500 2385500  1  6  2   4.4  938 236  2.9 8  4.8  85    0    0 324 -340  0
4109500 2385500  1  6  3   4.3  939 120  2.2 8  4.9  88    0    0 324 -342  0
4109500 2385500  1  6  4   4.9  939 170  2.8 8  5.0  88    0    0 324 -345  0
4109500 2385500  1  6  5   5.6  939 161  2.2 8  4.9  83    0    0 325 -346  0
4109500 2385500  1  6  6   5.5  939 230  2.9 8  4.9  81    0    0 324 -346  0
4109500 2385500  1  6  7   5.9  940 161  2.7 8  5.2  84    0    0 325 -347  0
4109500 2385500  1  6  8   5.8  940 180  2.2 7  5.4  88    0    0 320 -348  0
4109500 2385500  1  6  9   6.1  940 180  3.7 7  5.5  88   11    5 314 -349  0
4109500 2385500  1  6 10   8.3  942 240  5.2 7  6.0  89    0   37 318 -349  0
4109500 2385500  1  6 11   9.0  942 220  3.9 8  6.5  87    0   42 326 -351  0
4109500 2385500  1  6 12   8.9  943 220  3.6 8  6.4  84    0   55 330 -352  0
4109500 2385500  1  6 13   8.4  944  17  5.7 8  6.7  89    0   47 328 -350  0
4109500 2385500  1  6 14   6.8  944   2  4.8 8  6.8  97    0   36 324 -348  0
4109500 2385500  1  6 15   6.2  944 261  3.3 7  6.5 100    0   37 315 -348  0
4109500 2385500  1  6 16   5.7  945 261  2.4 8  6.2 100    0   32 313 -346  0
4109500 2385500  1  6 17   5.3  947  66  1.3 8  6.0 100    0    1 315 -344  0
4109500 2385500  1  6 18   5.0  947 208  1.3 8  5.9 100    0    0 314 -342  0
4109500 2385500  1  6 19   4.8  948 310  1.5 7  5.8 100    0    0 308 -340  0
4109500 2385500  1  6 20   4.3  948 310  2.1 8  5.6 100    0    0 307 -339  0
4109500 2385500  1  6 21   3.6  948 301  1.8 8  5.4 100    0    0 311 -337  0
4109500 2385500  1  6 22   3.5  948 360  1.2 8  5.2 100    0    0 310 -336  0
4109500 2385500  1  6 23   3.2  948 320  2.1 8  5.2 100    0    0 311 -335  0
4109500 2385500  1  6 24   3.0  948  23  2.0 7  5.1 100    0    0 305 -334  0
4109500 2385500  1  7  1   2.6  949 310  2.6 7  5.0 100    0    0 297 -332  0
4109500 2385500  1  7  2   2.4  949 260  1.2 7  4.9 100    0    0 298 -332  0
4109500 2385500  1  7  3   2.3  949 290  2.1 6  4.8 100    0    0 293 -331  0
4109500 2385500  1  7  4   1.0  950 290  2.0 8  4.6 100    0    0 296 -329  0
4109500 2385500  1  7  5   0.1  950 270  1.2 5  4.2 100    0    0 287 -326  0
4109500 2385500  1  7  6  -0.1  950 250  1.1 7  4.0 100    0    0 277 -320  0
4109500 2385500  1  7  7   0.1  950  69  1.1 8  4.0 100    0    0 296 -316  0
4109500 2385500  1  7  8  -0.2  951   0  0.4 7  4.0 100    0    0 296 -315  0
4109500 2385500  1  7  9   0.0  951 360  0.4 8  4.0 100   15   17 296 -315  0
4109500 2385500  1  7 10   0.0  951 360  0.2 8  4.0 100    8   62 304 -315  0
4109500 2385500  1  7 11   0.4  952   0  0.2 5  4.1 100    0   75 285 -315  0
4109500 2385500  1  7 12   0.3  952 178  0.2 7  4.1 100    0   47 279 -315  0
4109500 2385500  1  7 13   0.4  952 117  0.9 8  4.1 100    0   71 298 -315  0
4109500 2385500  1  7 14   0.6  951  80  0.9 5  4.2 100    2   99 286 -315  0
4109500 2385500  1  7 15   0.3  951  90  0.9 6  4.2 100    0   58 273 -315  0
4109500 2385500  1  7 16   0.1  951   0  0.2 8  4.1 100    0   37 292 -315  0
4109500 2385500  1  7 17  -0.1  951  60  1.0 6  4.0 100    0    3 291 -315  0
4109500 2385500  1  7 18  -0.1  951   0  0.2 8  4.0 100    0    0 290 -315  0
4109500 2385500  1  7 19  -0.3  951   0  0.3 7  4.0 100    0    0 295 -315  0
4109500 2385500  1  7 20  -0.2  951 360  0.4 7  4.0 100    0    0 287 -315  0
4109500 2385500  1  7 21  -0.2  952 360  0.5 7  4.0 100    0    0 286 -315  0
4109500 2385500  1  7 22  -0.2  952 360  0.5 7  4.0 100    0    0 285 -315  0
4109500 2385500  1  7 23  -0.2  951 360  0.5 7  4.0 100    0    0 285 -315  0
4109500 2385500  1  7 24  -0.1  951 360  0.6 7  4.0 100    0    0 284 -315  0
4109500 2385500  1  8  1   0.0  951 359  0.5 6  4.0 100    0    0 279 -315  0
4109500 2385500  1  8  2  -0.3  951 360  0.7 6  4.0 100    0    0 272 -315  0
4109500 2385500  1  8  3  -0.2  950 360  0.6 6  4.0 100    0    0 271 -315  0
4109500 2385500  1  8  4  -0.3  950 359  0.7 8  4.0 100    0    0 284 -315  0
4109500 2385500  1  8  5  -0.2  950 359  0.7 8  4.0 100    0    0 298 -315  0
4109500 2385500  1  8  6  -0.1  950 360  0.7 8  4.0 100    0    0 299 -315  0
4109500 2385500  1  8  7  -0.1  950 360  0.7 7  4.0 100    0    0 293 -315  0
4109500 2385500  1  8  8  -0.1  950 359  0.7 7  4.0 100    0    0 288 -315  0
4109500 2385500  1  8  9   0.0  950 360  0.7 7  4.0 100    1   15 291 -315  0
4109500 2385500  1  8 10   0.2  951 360  0.6 8  4.1 100    0   51 298 -315  0
4109500 2385500  1  8 11   0.3  950 359  0.6 8  4.1 100    0   64 305 -315  0
4109500 2385500  1  8 12   0.6  950 359  0.7 7  4.2 100    0   69 299 -315  0
4109500 2385500  1  8 13   0.5  950 300  1.6 8  4.2 100    0   65 299 -315  0
4109500 2385500  1  8 14   0.7  950 310  1.7 8  4.2 100    0   90 306 -315  0
4109500 2385500  1  8 15   0.5  949 300  2.4 7  4.2 100    4   94 300 -315  0
4109500 2385500  1  8 16   0.5  949 290  2.4 8  4.2 100    0   37 301 -315  0
4109500 2385500  1  8 17   0.3  949 310  1.5 8  4.2 100    0    2 306 -315  0
4109500 2385500  1  8 18   0.2  950 310  1.5 8  4.1 100    0    0 306 -315  0
4109500 2385500  1  8 19   0.0  950 290  2.3 6  4.1 100    0    0 294 -315  0
4109500 2385500  1  8 20   0.0  950 280  2.4 7  4.0 100    0    0 288 -315  0
4109500 2385500  1  8 21   0.0  950 280  1.7 7  4.0 100    0    0 293 -315  0
4109500 2385500  1  8 22   0.1  951 250  2.5 8  4.1 100    0    0 298 -315  0
4109500 2385500  1  8 23   0.3  951 280  2.6 8  4.1 100    0    0 304 -315  0
4109500 2385500  1  8 24   0.3  951 270  1.8 8  4.1 100    0    0 303 -315  0
4109500 2385500  1  9  1   0.3  951 250  2.7 7  4.1 100    0    0 296 -315  0
4109500 2385500  1  9  2   0.4  952 290  2.0 8  4.1 100    0    0 296 -315  0
4109500 2385500  1  9  3   0.5  952 270  2.0 8  4.2 100    0    0 301 -315  0
4109500 2385500  1  9  4   0.4  953 270  1.9 8  4.2 100    0    0 301 -315  0
4109500 2385500  1  9  5   0.4  953 270  2.7 8  4.2 100    0    0 300 -314  0
4109500 2385500  1  9  6   0.2  953 270  2.7 7  4.1 100    0    0 295 -314  0
4109500 2385500  1  9  7   0.2  953 280  3.4 6  4.1 100    0    0 284 -314  0
4109500 2385500  1  9  8  -0.2  954 260  2.8 5  4.0 100    0    0 272 -313  0
4109500 2385500  1  9  9  -0.3  955 240  3.6 5  4.0 100    8   17 265 -312  0
4109500 2385500  1  9 10   0.2  955 240  3.4 4  4.0 100   44   66 260 -312  0
4109500 2385500  1  9 11   0.7  956 240  3.4 3  4.2 100  132  103 250 -313  0
4109500 2385500  1  9 12   1.3  956 240  4.1 1  4.1  95  169  127 235 -314  0
4109500 2385500  1  9 13   2.6  955 240  3.3 0  3.9  84  200  128 220 -315  0
4109500 2385500  1  9 14   3.6  955 269  2.5 1  3.9  77  192  124 222 -315  0
4109500 2385500  1  9 15   4.0  955 210  2.3 0  3.9  74  137  101 224 -315  0
4109500 2385500  1  9 16   2.4  955 219  1.5 3  3.8  76   58   61 233 -313  0
4109500 2385500  1  9 17   1.7  954 180  1.4 2  3.8  81    1   12 240 -307  0
4109500 2385500  1  9 18   0.2  954 140  1.4 1  3.8  89    0    0 229 -300  0
4109500 2385500  1  9 19  -1.4  954 111  2.1 2  3.8  98    0    0 224 -298  0
4109500 2385500  1  9 20  -0.8  954 120  2.2 4  3.7 100    0    0 232 -298  0
4109500 2385500  1  9 21  -1.9  954 100  2.1 4  3.6 100    0    0 237 -296  0
4109500 2385500  1  9 22  -2.0  954 120  2.8 3  3.5 100    0    0 231 -294  0
4109500 2385500  1  9 23  -2.2  953 120  2.1 2  3.5 100    0    0 222 -292  0
4109500 2385500  1  9 24  -2.9  952  80  2.2 4  3.3 100    0    0 222 -288  0
4109500 2385500  1 10  1  -3.3  952 101  2.2 6  3.2 100    0    0 237 -284  0
4109500 2385500  1 10  2  -2.9  952 110  1.7 6  3.2 100    0    0 245 -280  0
4109500 2385500  1 10  3  -3.0  952 141  2.4 7  3.2 100    0    0 250 -278  0
4109500 2385500  1 10  4  -3.9  952 280  1.8 7  3.1 100    0    0 253 -276  0
4109500 2385500  1 10  5  -4.3  952 280  1.9 7  3.0 100    0    0 252 -276  0
4109500 2385500  1 10  6  -4.3  952 219  1.8 8  2.9 100    0    0 258 -276  0
4109500 2385500  1 10  7  -3.0  952 220  1.8 7  3.1 100    0    0 260 -277  0
4109500 2385500  1 10  8  -3.3  952  90  1.8 7  3.2 100    0    0 257 -276  0
4109500 2385500  1 10  9  -3.0  952  20  2.5 7  3.2 100    0    6 257 -275  0
4109500 2385500  1 10 10  -2.4  952  71  1.9 7  3.3 100    0   40 260 -276  0
4109500 2385500  1 10 11  -1.2  953   1  2.0 7  3.5 100    1   84 263 -279  0
4109500 2385500  1 10 12  -0.4  954 330  2.0 8  3.8 100    1  106 271 -284  0
4109500 2385500  1 10 13   0.3  954 309  2.6 8  4.0  99    1  111 279 -289  0
4109500 2385500  1 10 14   1.5  953  70  1.8 6  4.1  95   20  159 271 -292  0
4109500 2385500  1 10 15   3.8  954 130  2.5 3  4.2  86   57  141 248 -294  0
4109500 2385500  1 10 16   3.5  953 170  2.4 6  4.1  78   15   72 250 -293  0
4109500 2385500  1 10 17   2.9  953 150  2.4 7  4.1  81    0    8 272 -291  0
4109500 2385500  1 10 18   2.2  953 150  1.7 7  4.3  89    0    0 276 -289  0
4109500 2385500  1 10 19   2.3  953 150  2.4 6  4.5  94    0    0 268 -288  0
4109500 2385500  1 10 20   2.4  953 169  2.4 6  4.6  96    0    0 261 -290  0
4109500 2385500  1 10 21   2.5  953 189  3.0 6  4.7  99    0    0 264 -292  0
4109500 2385500  1 10 22   2.8  953 190  2.6 7  4.9 100    0    0 274 -294  0
4109500 2385500  1 10 23   2.5  953 230  1.8 8  4.9 100    0    0 287 -297  0
4109500 2385500  1 10 24   2.0  953 201  2.4 7  4.7 100    0    0 287 -300  0
4109500 2385500  1 11  1   2.8  954 181  3.3 7  4.8 100    0    0 282 -302  0
4109500 2385500  1 11  2   3.0  953 180  2.9 7  4.9  99    0    0 284 -302  0
4109500 2385500  1 11  3   3.2  953 169  2.2 7  4.8  96    0    0 286 -306  0
4109500 2385500  1 11  4   3.2  953 180  1.6 8  4.7  93    0    0 294 -311  0
4109500 2385500  1 11  5   2.7  953 180  3.0 8  4.8  97    0    0 301 -313  0
4109500 2385500  1 11  6   2.0  953 310  2.3 7  4.8 100    0    0 295 -313  0
4109500 2385500  1 11  7   2.7  954 210  2.2 7  4.7  99    0    0 292 -314  0
4109500 2385500  1 11  8   3.5  954 210  2.9 8  5.0  99    0    0 301 -314  0
4109500 2385500  1 11  9   3.7  954 230  2.2 8  5.2 100    0    8 309 -315  0
4109500 2385500  1 11 10   3.8  955 240  1.4 8  5.3 100    0   43 310 -315  0
4109500 2385500  1 11 11   4.2  955 240  1.3 6  5.4 100    0   73 300 -315  0
4109500 2385500  1 11 12   4.4  956 220  1.3 8  5.5 100    0   69 300 -315  0
4109500 2385500  1 11 13   4.9  956  11  1.3 6  5.6 100    5  137 300 -315  0
4109500 2385500  1 11 14   5.3  956  51  1.3 7  5.8 100    4  121 296 -315  0
4109500 2385500  1 11 15   4.7  956  51  1.3 8  5.8 100    0   49 305 -315  0
4109500 2385500  1 11 16   4.3  956  70  1.5 8  5.6 100    1   47 310 -314  0
4109500 2385500  1 11 17   4.1  957  80  2.4 7  5.4 100    0    7 303 -310  0
4109500 2385500  1 11 18   3.9  957  70  2.5 6  5.4 100    0    0 293 -306  0
4109500 2385500  1 11 19   2.7  957  70  2.6 7  5.1 100    0    0 289 -302  0
4109500 2385500  1 11 20   2.2  957  50  2.7 7  4.8 100    0    0 290 -299  0
4109500 2385500  1 11 21   1.3  958  60  2.8 5  4.6 100    0    0 278 -297  0
4109500 2385500  1 11 22   1.1  958  70  2.9 7  4.4 100    0    0 275 -296  0
4109500 2385500  1 11 23   0.7  958  40  3.6 7  4.3 100    0    0 285 -295  0
4109500 2385500  1 11 24   0.6  959  50  3.6 6  4.2 100    0    0 279 -293  0
4109500 2385500  1 12  1   0.3  959  40  4.3 5  4.1 100    0    0 268 -296  0
4109500 2385500  1 12  2   0.2  959  50  3.5 7  4.1 100    0    0 273 -301  0
4109500 2385500  1 12  3   0.0  959  50  4.3 8  4.0 100    0    0 288 -305  0
