Koordinatensystem : Lambert konform konisch
Rechtswert        : 4108500 Meter
Hochwert          : 2384500 Meter
Hoehenlage        : 541 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4108500 2384500  1  1 21  -0.7  944 160  2.4 7  3.5  91    0    0 263 -315  1
4108500 2384500  1  1 22  -0.4  943 146  1.8 7  3.6  91    0    0 274 -316  1
4108500 2384500  1  1 23  -0.7  943  94  1.6 7  3.6  92    0    0 283 -318  1
4108500 2384500  1  1 24  -0.9  943 156  1.6 6  3.6  94    0    0 278 -320  1
4108500 2384500  1  2  1  -0.4  943 318  1.7 6  3.6  93    0    0 273 -319  1
4108500 2384500  1  2  2  -0.9  943 169  1.8 6  3.6  94    0    0 271 -318  1
4108500 2384500  1  2  3   1.0  944 164  2.3 7  3.8  94    0    0 281 -318  1
4108500 2384500  1  2  4   1.7  944 228  1.6 7  4.0  89    0    0 294 -320  1
4108500 2384500  1  2  5   2.5  944 170  1.5 7  3.9  83    0    0 297 -320  1
4108500 2384500  1  2  6   2.6  943 133  2.2 6  3.9  79    0    0 291 -321  1
4108500 2384500  1  2  7   3.4  942 150  3.4 6  3.8  76    0    0 284 -322  1
4108500 2384500  1  2  8   3.5  942 160  3.4 4  3.7  71    0    0 269 -322  1
4108500 2384500  1  2  9   3.0  941 133  2.8 5  3.7  73    0    7 264 -323  1
4108500 2384500  1  2 10   1.6  941 321  4.2 6  3.8  80   16   62 274 -325  1
4108500 2384500  1  2 11   2.0  942 310  2.9 5  4.0  85   47  106 270 -329  1
4108500 2384500  1  2 12   3.7  943 167  2.1 6  4.2  84   56  137 269 -333  1
4108500 2384500  1  2 13   5.3  944 193  2.7 8  4.7  83    5  118 298 -336  1
4108500 2384500  1  2 14   6.5  943 212  3.1 6  5.3  85    0   90 302 -338  1
4108500 2384500  1  2 15   7.0  943 217  3.8 7  5.5  84    0   67 296 -339  1
4108500 2384500  1  2 16   6.8  943 218  3.7 7  5.7  85    1   40 307 -337  1
4108500 2384500  1  2 17   6.3  943 211  3.8 8  5.9  91    0    4 317 -333  1
4108500 2384500  1  2 18   6.0  943 185  4.6 8  6.0  95    0    0 324 -329  1
4108500 2384500  1  2 19   5.9  943 188  4.6 7  5.8  94    0    0 315 -328  1
4108500 2384500  1  2 20   5.0  942 163  3.0 6  5.6  92    0    0 298 -327  1
4108500 2384500  1  2 21   3.7  942 193  3.1 6  5.3  96    0    0 287 -328  1
4108500 2384500  1  2 22   3.6  943  99  2.3 7  5.3  99    0    0 295 -329  1
4108500 2384500  1  2 23   4.2  943 111  2.3 8  5.3  99    0    0 309 -330  1
4108500 2384500  1  2 24   4.1  943 151  2.9 8  5.4  98    0    0 316 -330  1
4108500 2384500  1  3  1   4.1  943 208  3.1 7  5.4  98    0    0 310 -330  1
4108500 2384500  1  3  2   4.4  944 150  2.9 8  5.4  98    0    0 311 -329  1
4108500 2384500  1  3  3   4.7  943 171  3.8 8  5.5  98    0    0 318 -328  1
4108500 2384500  1  3  4   4.8  944 235  3.7 8  5.7  99    0    0 318 -327  1
4108500 2384500  1  3  5   5.2  944 225  3.7 8  5.7  99    0    0 317 -324  1
4108500 2384500  1  3  6   4.8  945 233  4.0 8  5.6  97    0    0 316 -323  1
4108500 2384500  1  3  7   4.7  945 229  4.8 8  5.6  98    0    0 315 -323  1
4108500 2384500  1  3  8   4.6  946 222  4.8 7  5.6  99    0    0 309 -323  1
4108500 2384500  1  3  9   4.5  946 221  4.7 7  5.5  98    0    4 300 -323  1
4108500 2384500  1  3 10   4.6  947 231  5.3 7  5.3  94    1   49 298 -324  1
4108500 2384500  1  3 11   5.9  947 241  6.0 3  5.1  87   86  105 274 -327  1
4108500 2384500  1  3 12   7.7  948 251  7.6 3  5.0  76  166  116 258 -331  1
4108500 2384500  1  3 13   8.2  948 251  7.9 5  4.7  67  125  139 275 -334  1
4108500 2384500  1  3 14   7.8  948 262  7.6 4  4.7  66  101  130 281 -336  1
4108500 2384500  1  3 15   7.7  948 262  5.4 3  4.8  68   69   98 271 -335  1
4108500 2384500  1  3 16   6.7  948 249  5.9 4  4.8  70   27   53 269 -331  1
4108500 2384500  1  3 17   5.9  949 243  4.6 4  4.8  75    0   10 270 -325  1
4108500 2384500  1  3 18   5.5  949 250  4.5 4  4.9  80    0    0 267 -320  1
4108500 2384500  1  3 19   5.2  949 261  5.0 5  4.8  81    0    0 270 -316  1
4108500 2384500  1  3 20   4.1  950 259  4.0 4  4.7  83    0    0 268 -315  1
4108500 2384500  1  3 21   2.9  951 234  4.3 2  4.7  90    0    0 249 -315  1
4108500 2384500  1  3 22   2.1  951 191  2.8 1  4.7  96    0    0 231 -314  1
4108500 2384500  1  3 23   1.5  951 186  3.0 1  4.6  99    0    0 225 -313  1
4108500 2384500  1  3 24   1.1  950 169  2.7 0  4.4  99    0    0 220 -312  1
4108500 2384500  1  4  1   0.7  949 163  2.8 0  4.3 100    0    0 214 -312  1
4108500 2384500  1  4  2   0.6  949 157  2.7 0  4.2 100    0    0 209 -312  1
4108500 2384500  1  4  3   0.1  948 156  3.6 0  4.2 100    0    0 204 -312  1
4108500 2384500  1  4  4  -0.5  948 160  3.8 1  4.0 100    0    0 207 -313  1
4108500 2384500  1  4  5  -0.6  947 153  4.2 0  3.9 100    0    0 203 -313  1
4108500 2384500  1  4  6  -0.4  946 134  3.4 0  3.9 100    0    0 192 -314  1
4108500 2384500  1  4  7  -0.7  946 122  3.3 2  3.9 100    0    0 198 -314  1
4108500 2384500  1  4  8  -0.4  945 123  4.0 4  3.9 100    0    0 218 -315  1
4108500 2384500  1  4  9  -0.5  944 135  3.8 5  3.9 100    3   17 237 -315  1
4108500 2384500  1  4 10   0.2  944 120  3.9 7  4.0 100    6   64 261 -316  1
4108500 2384500  1  4 11   0.8  944 120  2.4 7  4.2  99    1   78 281 -320  1
4108500 2384500  1  4 12   1.3  943 109  3.0 8  4.2  96    0   80 294 -324  1
4108500 2384500  1  4 13   2.8  942 169  3.1 7  4.3  90    4  124 298 -328  1
4108500 2384500  1  4 14   2.6  942 196  2.3 7  4.4  88   10  131 293 -334  1
4108500 2384500  1  4 15   2.3  942 229  3.0 8  4.4  90    0   70 301 -335  1
4108500 2384500  1  4 16   2.9  943 242  3.0 8  4.4  88    1   40 309 -336  1
4108500 2384500  1  4 17   3.6  943 251  4.9 8  4.3  83    0    3 311 -335  1
4108500 2384500  1  4 18   3.6  944 211  4.3 8  4.5  85    0    0 312 -334  1
4108500 2384500  1  4 19   3.8  945 221  5.1 8  5.0  94    0    0 313 -333  1
4108500 2384500  1  4 20   4.7  946 240  6.8 8  5.2  95    0    0 315 -331  1
4108500 2384500  1  4 21   4.7  946 244  6.2 8  5.2  91    0    0 316 -331  1
4108500 2384500  1  4 22   5.2  947 243  5.9 7  5.0  86    0    0 309 -330  1
4108500 2384500  1  4 23   5.0  947 241  4.8 7  4.8  82    0    0 301 -328  1
4108500 2384500  1  4 24   5.0  948 222  3.8 8  4.6  79    0    0 305 -329  1
4108500 2384500  1  5  1   5.0  948 222  3.0 6  4.3  75    0    0 297 -328  1
4108500 2384500  1  5  2   3.5  947 215  3.3 2  4.1  74    0    0 256 -324  1
4108500 2384500  1  5  3   2.5  947 194  3.3 1  3.9  77    0    0 227 -322  1
4108500 2384500  1  5  4   2.3  947 171  3.1 1  3.8  80    0    0 224 -320  1
4108500 2384500  1  5  5   1.3  947 152  3.9 0  3.9  85    0    0 221 -320  1
4108500 2384500  1  5  6   1.1  947 160  3.1 2  3.9  88    0    0 227 -320  1
4108500 2384500  1  5  7   0.9  946 150  4.2 4  3.8  88    0    0 246 -320  1
4108500 2384500  1  5  8   1.7  945 143  4.5 7  3.8  86    0    0 269 -323  1
4108500 2384500  1  5  9   2.2  944 138  4.3 7  3.9  83    1   15 283 -325  1
4108500 2384500  1  5 10   2.7  943 139  4.6 7  3.9  80    6   63 287 -326  1
4108500 2384500  1  5 11   3.6  942 119  4.0 6  3.9  77   15  110 284 -330  1
4108500 2384500  1  5 12   4.4  942 123  3.3 6  4.0  74   12  138 279 -333  1
4108500 2384500  1  5 13   4.8  941 155  2.9 7  4.1  72    0  101 285 -335  1
4108500 2384500  1  5 14   4.7  941 123  3.0 7  4.1  71    0   68 292 -338  1
4108500 2384500  1  5 15   5.2  940 123  3.2 8  4.1  70    0   67 304 -340  1
4108500 2384500  1  5 16   4.8  939 111  4.1 8  4.2  72    0   40 318 -342  1
4108500 2384500  1  5 17   4.9  938 231  3.3 7  4.3  74    0    6 309 -342  1
4108500 2384500  1  5 18   4.5  938 250  3.4 7  4.4  77    0    0 299 -342  1
4108500 2384500  1  5 19   4.5  939 141  4.2 8  4.8  84    0    0 313 -343  1
4108500 2384500  1  5 20   5.1  938 150  5.3 8  4.7  82    0    0 327 -343  1
4108500 2384500  1  5 21   5.5  937 149  4.6 8  4.2  70    0    0 327 -342  1
4108500 2384500  1  5 22   5.8  937 211  2.5 8  4.0  65    0    0 328 -341  1
4108500 2384500  1  5 23   4.5  937 164  3.1 8  4.3  73    0    0 327 -340  1
4108500 2384500  1  5 24   4.8  937  82  3.0 8  4.7  82    0    0 326 -339  1
4108500 2384500  1  6  1   4.3  937 184  2.5 7  4.7  82    0    0 317 -339  1
4108500 2384500  1  6  2   4.3  937 236  3.1 8  4.8  85    0    0 318 -340  1
4108500 2384500  1  6  3   4.3  938 120  2.2 8  4.9  87    0    0 324 -342  1
4108500 2384500  1  6  4   4.8  938 166  3.0 8  4.9  87    0    0 324 -345  1
4108500 2384500  1  6  5   5.4  938 162  2.4 8  4.9  83    0    0 324 -346  1
4108500 2384500  1  6  6   5.4  938 229  3.1 8  4.9  82    0    0 324 -346  1
4108500 2384500  1  6  7   5.7  939 162  2.9 8  5.1  84    0    0 324 -347  1
4108500 2384500  1  6  8   5.7  939 181  2.5 7  5.4  88    0    0 319 -348  1
4108500 2384500  1  6  9   6.0  939 183  3.9 7  5.5  88   12    5 314 -349  1
4108500 2384500  1  6 10   8.1  941 241  5.5 7  6.0  90    0   37 317 -349  1
4108500 2384500  1  6 11   8.9  941 221  4.9 8  6.6  88    0   43 326 -351  1
4108500 2384500  1  6 12   8.8  942 219  3.6 8  6.5  85    0   56 329 -351  1
4108500 2384500  1  6 13   8.2  943  24  6.1 8  6.7  90    0   48 328 -349  1
4108500 2384500  1  6 14   6.7  943   9  4.8 8  6.8  98    0   39 324 -348  1
4108500 2384500  1  6 15   6.0  943 261  3.4 8  6.4 100    0   35 319 -347  1
4108500 2384500  1  6 16   5.5  944 261  2.6 8  6.2 100    0   33 316 -346  1
4108500 2384500  1  6 17   5.2  946 355  1.6 8  6.0 100    0    2 315 -344  1
4108500 2384500  1  6 18   4.9  946 215  1.3 8  5.8 100    0    0 313 -342  1
4108500 2384500  1  6 19   4.7  947 325  1.5 8  5.7 100    0    0 313 -340  1
4108500 2384500  1  6 20   4.1  946 326  2.0 8  5.6 100    0    0 311 -339  1
4108500 2384500  1  6 21   3.5  947 296  1.7 8  5.3 100    0    0 310 -337  1
4108500 2384500  1  6 22   3.3  947 340  1.3 8  5.2 100    0    0 310 -336  1
4108500 2384500  1  6 23   3.0  947 331  2.2 8  5.1 100    0    0 311 -335  1
4108500 2384500  1  6 24   2.9  947  41  2.0 8  5.0 100    0    0 311 -334  1
4108500 2384500  1  7  1   2.6  948 314  2.6 7  5.0 100    0    0 304 -332  1
4108500 2384500  1  7  2   2.4  948 260  1.8 7  4.9 100    0    0 298 -332  1
4108500 2384500  1  7  3   2.2  948 285  2.1 7  4.8 100    0    0 299 -331  1
4108500 2384500  1  7  4   1.0  949 293  2.0 8  4.6 100    0    0 302 -329  1
4108500 2384500  1  7  5   0.1  949 271  1.2 6  4.2 100    0    0 293 -326  1
4108500 2384500  1  7  6  -0.1  949 251  1.1 7  4.1 100    0    0 284 -320  1
4108500 2384500  1  7  7   0.0  949  71  1.1 8  4.0 100    0    0 296 -316  1
4108500 2384500  1  7  8  -0.2  950   0  0.5 7  4.0 100    0    0 295 -315  1
4108500 2384500  1  7  9   0.0  950   4  0.3 8  4.0 100   15   17 296 -315  1
4108500 2384500  1  7 10  -0.1  950  41  0.3 8  4.0 100    8   60 304 -315  1
4108500 2384500  1  7 11   0.5  951  33  0.3 5  4.1 100    0   76 285 -315  1
4108500 2384500  1  7 12   0.4  951  85  0.3 7  4.2 100    0   47 279 -315  1
4108500 2384500  1  7 13   0.4  951 138  1.0 8  4.2 100    0   71 298 -315  1
4108500 2384500  1  7 14   0.6  950 115  0.9 5  4.2 100    1   97 286 -315  1
4108500 2384500  1  7 15   0.3  950  96  0.9 7  4.2 100    0   59 280 -315  1
4108500 2384500  1  7 16   0.0  950  10  0.3 8  4.1 100    0   39 297 -315  1
4108500 2384500  1  7 17  -0.1  950  63  1.1 6  4.0 100    0    2 291 -315  1
4108500 2384500  1  7 18  -0.3  950   7  0.2 8  4.0 100    0    0 290 -315  1
4108500 2384500  1  7 19  -0.4  950   4  0.5 7  3.9 100    0    0 295 -315  1
4108500 2384500  1  7 20  -0.4  950 358  0.5 7  3.9 100    0    0 286 -315  1
4108500 2384500  1  7 21  -0.4  951   3  0.6 7  3.9 100    0    0 285 -315  1
4108500 2384500  1  7 22  -0.4  951 360  0.6 7  3.9 100    0    0 284 -315  1
4108500 2384500  1  7 23  -0.4  950   3  0.6 7  3.9 100    0    0 284 -315  1
4108500 2384500  1  7 24  -0.2  950 359  0.9 8  4.0 100    0    0 290 -315  1
4108500 2384500  1  8  1  -0.1  950   1  0.7 6  4.0 100    0    0 284 -315  1
4108500 2384500  1  8  2  -0.4  950   2  0.8 7  4.0 100    0    0 278 -315  1
4108500 2384500  1  8  3  -0.3  949 360  0.9 6  3.9 100    0    0 278 -315  1
4108500 2384500  1  8  4  -0.4  949   1  1.0 8  3.9 100    0    0 284 -315  1
4108500 2384500  1  8  5  -0.3  949   0  0.9 8  3.9 100    0    0 298 -315  1
4108500 2384500  1  8  6  -0.2  949   1  0.9 8  4.0 100    0    0 299 -315  1
4108500 2384500  1  8  7  -0.3  949   2  0.9 7  4.0 100    0    0 293 -315  1
4108500 2384500  1  8  8  -0.2  949   1  0.9 7  4.0 100    0    0 288 -315  1
4108500 2384500  1  8  9  -0.1  949   1  0.8 7  4.0 100    1   16 290 -315  1
4108500 2384500  1  8 10   0.0  950   3  0.9 8  4.0 100    1   55 298 -315  1
4108500 2384500  1  8 11   0.2  949   3  0.9 8  4.1 100    0   66 304 -315  1
4108500 2384500  1  8 12   0.5  949   4  1.0 8  4.2 100    0   67 305 -315  1
4108500 2384500  1  8 13   0.5  949 300  1.7 8  4.2 100    0   64 306 -315  1
4108500 2384500  1  8 14   0.7  949 311  1.7 8  4.2 100    0   86 306 -315  1
4108500 2384500  1  8 15   0.5  948 302  2.4 7  4.2 100    3   88 300 -315  1
4108500 2384500  1  8 16   0.4  948 291  2.4 8  4.2 100    0   34 300 -315  1
4108500 2384500  1  8 17   0.2  948 310  1.6 8  4.1 100    0    2 306 -315  1
4108500 2384500  1  8 18   0.0  949 310  1.7 8  4.1 100    0    0 305 -315  1
4108500 2384500  1  8 19  -0.1  949 290  2.4 7  4.0 100    0    0 299 -315  1
4108500 2384500  1  8 20  -0.1  949 280  2.5 7  4.0 100    0    0 293 -315  1
4108500 2384500  1  8 21  -0.2  949 279  1.9 7  4.0 100    0    0 292 -315  1
4108500 2384500  1  8 22  -0.1  950 250  2.6 8  4.0 100    0    0 297 -315  1
4108500 2384500  1  8 23   0.2  950 280  2.7 8  4.1 100    0    0 303 -315  1
4108500 2384500  1  8 24   0.2  950 269  2.0 8  4.1 100    0    0 303 -315  1
4108500 2384500  1  9  1   0.3  950 250  2.9 7  4.1 100    0    0 296 -315  1
4108500 2384500  1  9  2   0.4  951 289  2.1 8  4.2 100    0    0 296 -315  1
4108500 2384500  1  9  3   0.5  951 271  2.2 8  4.2 100    0    0 301 -315  1
4108500 2384500  1  9  4   0.5  952 270  2.1 8  4.2 100    0    0 302 -315  1
4108500 2384500  1  9  5   0.3  952 269  2.8 8  4.2 100    0    0 300 -315  1
4108500 2384500  1  9  6   0.2  952 270  2.8 7  4.1 100    0    0 295 -314  1
4108500 2384500  1  9  7   0.0  952 278  3.6 6  4.1 100    0    0 283 -314  1
4108500 2384500  1  9  8  -0.3  953 259  2.9 5  4.0 100    0    0 271 -313  1
4108500 2384500  1  9  9  -0.4  954 240  3.6 5  3.9 100    9   17 265 -312  1
4108500 2384500  1  9 10   0.0  954 240  3.5 4  4.0 100   55   66 259 -312  1
4108500 2384500  1  9 11   0.6  955 240  3.5 2  4.1  99  134  101 244 -313  1
4108500 2384500  1  9 12   1.4  955 243  4.2 0  4.1  94  155  132 225 -314  1
4108500 2384500  1  9 13   2.6  954 237  3.6 0  3.9  84  197  127 216 -315  1
4108500 2384500  1  9 14   3.5  954 271  2.7 0  3.9  77  188  119 217 -315  1
4108500 2384500  1  9 15   3.9  954 213  2.4 0  3.9  74  133   98 219 -315  1
4108500 2384500  1  9 16   2.3  954 221  1.5 3  3.8  76   58   61 233 -313  1
4108500 2384500  1  9 17   1.6  953 179  1.4 2  3.8  81    1   12 240 -307  1
4108500 2384500  1  9 18  -0.1  953 140  1.5 2  3.8  89    0    0 231 -300  1
4108500 2384500  1  9 19  -1.6  953 110  2.2 2  3.7  98    0    0 226 -297  1
4108500 2384500  1  9 20  -1.1  953 120  2.2 4  3.6  99    0    0 231 -297  1
4108500 2384500  1  9 21  -2.3  952 100  2.2 5  3.5  99    0    0 240 -296  1
4108500 2384500  1  9 22  -2.7  952 123  2.9 3  3.3 100    0    0 233 -294  1
4108500 2384500  1  9 23  -2.7  951 119  2.2 2  3.3 100    0    0 219 -289  1
4108500 2384500  1  9 24  -3.5  951  81  2.3 4  3.2 100    0    0 221 -283  1
4108500 2384500  1 10  1  -3.7  951  99  2.4 6  3.1 100    0    0 235 -280  1
4108500 2384500  1 10  2  -3.2  951 105  1.9 6  3.1 100    0    0 243 -279  1
4108500 2384500  1 10  3  -3.3  951 139  2.6 7  3.2 100    0    0 249 -278  1
4108500 2384500  1 10  4  -4.1  951 284  2.0 7  3.1 100    0    0 253 -277  1
4108500 2384500  1 10  5  -4.6  951 273  2.1 7  2.9 100    0    0 252 -276  1
4108500 2384500  1 10  6  -4.5  951 219  2.0 8  2.9 100    0    0 256 -277  1
4108500 2384500  1 10  7  -3.2  951 218  2.0 7  3.0 100    0    0 259 -277  1
4108500 2384500  1 10  8  -3.5  951  92  1.9 7  3.2 100    0    0 256 -276  1
4108500 2384500  1 10  9  -3.1  951  21  2.8 7  3.2 100    0    5 257 -276  1
4108500 2384500  1 10 10  -2.5  951  64  2.2 7  3.3 100    0   39 260 -276  1
4108500 2384500  1 10 11  -1.3  952   2  2.2 7  3.5 100    1   83 263 -279  1
4108500 2384500  1 10 12  -0.5  953 333  2.1 8  3.8 100    1  105 271 -284  1
4108500 2384500  1 10 13   0.1  953 315  2.7 8  4.0 100    0  106 278 -289  1
4108500 2384500  1 10 14   1.5  952  66  2.0 5  4.1  96   23  161 265 -293  1
4108500 2384500  1 10 15   3.5  953 131  2.6 4  4.2  88   49  139 248 -295  1
4108500 2384500  1 10 16   3.3  952 168  2.5 6  4.1  80   15   72 255 -294  1
4108500 2384500  1 10 17   2.6  952 150  2.5 7  4.1  82    0    7 271 -293  1
4108500 2384500  1 10 18   1.9  952 150  1.8 7  4.3  90    0    0 275 -291  1
4108500 2384500  1 10 19   1.9  951 147  2.4 6  4.4  94    0    0 267 -290  1
4108500 2384500  1 10 20   2.1  952 170  2.5 6  4.6  98    0    0 260 -292  1
4108500 2384500  1 10 21   2.4  952 190  3.0 6  4.7  99    0    0 263 -294  1
4108500 2384500  1 10 22   2.4  952 204  2.6 7  4.8 100    0    0 272 -295  1
4108500 2384500  1 10 23   2.3  952 248  1.8 8  4.8 100    0    0 286 -298  1
4108500 2384500  1 10 24   1.9  952 197  2.5 7  4.7 100    0    0 286 -303  1
4108500 2384500  1 11  1   2.8  953 199  3.4 7  4.8 100    0    0 282 -307  1
4108500 2384500  1 11  2   2.8  952 196  3.0 7  4.9 100    0    0 283 -307  1
4108500 2384500  1 11  3   3.0  952 172  2.3 7  4.8  96    0    0 285 -308  1
4108500 2384500  1 11  4   3.1  952 180  1.7 8  4.7  93    0    0 292 -312  1
4108500 2384500  1 11  5   2.6  952 178  3.1 8  4.8  97    0    0 300 -314  1
4108500 2384500  1 11  6   2.0  952 302  2.3 7  4.8 100    0    0 295 -314  1
4108500 2384500  1 11  7   2.6  953 207  2.2 7  4.7  99    0    0 292 -315  1
4108500 2384500  1 11  8   3.4  953 203  2.9 8  5.0  99    0    0 301 -315  1
4108500 2384500  1 11  9   3.6  953 223  2.2 8  5.2 100    0    9 309 -315  1
4108500 2384500  1 11 10   3.7  954 239  1.4 8  5.2 100    0   44 309 -315  1
4108500 2384500  1 11 11   4.1  954 234  1.3 7  5.3 100    0   76 304 -315  1
4108500 2384500  1 11 12   4.3  955 217  1.4 8  5.5 100    0   67 305 -315  1
4108500 2384500  1 11 13   4.8  955  12  1.4 6  5.6 100    7  142 300 -315  1
4108500 2384500  1 11 14   5.2  955  51  1.4 6  5.8 100    4  122 290 -315  1
4108500 2384500  1 11 15   4.7  955  55  1.5 8  5.7 100    0   47 300 -315  1
4108500 2384500  1 11 16   4.2  955  70  1.6 8  5.5 100    1   48 309 -314  1
4108500 2384500  1 11 17   4.0  956  85  2.5 7  5.4 100    0    7 303 -311  1
4108500 2384500  1 11 18   3.8  956  72  2.6 7  5.3 100    0    0 297 -307  1
4108500 2384500  1 11 19   2.5  956  71  2.8 7  5.0 100    0    0 294 -304  1
4108500 2384500  1 11 20   2.1  956  51  2.9 7  4.8 100    0    0 290 -301  1
4108500 2384500  1 11 21   1.3  957  63  3.0 5  4.5 100    0    0 277 -298  1
4108500 2384500  1 11 22   1.1  957  71  3.1 7  4.4 100    0    0 275 -297  1
4108500 2384500  1 11 23   0.7  957  39  3.8 7  4.3 100    0    0 285 -295  1
4108500 2384500  1 11 24   0.5  958  51  3.8 7  4.2 100    0    0 284 -294  1
4108500 2384500  1 12  1   0.2  958  42  4.6 5  4.1 100    0    0 273 -296  1
4108500 2384500  1 12  2   0.1  958  52  3.8 7  4.1 100    0    0 272 -301  1
4108500 2384500  1 12  3  -0.1  958  50  4.5 8  4.0 100    0    0 288 -305  1
