Koordinatensystem : Lambert konform konisch
Rechtswert        : 4107500 Meter
Hochwert          : 2383500 Meter
Hoehenlage        : 546 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4107500 2383500  1  2 19  -4.9  951  53  3.3 8  2.3  82    0    0 280 -313  3
4107500 2383500  1  2 20  -5.1  951  47  3.2 8  2.4  84    0    0 279 -313  3
4107500 2383500  1  2 21  -5.5  952  39  3.5 8  2.3  86    0    0 277 -313  3
4107500 2383500  1  2 22  -5.8  953  59  2.9 8  2.3  87    0    0 276 -313  3
4107500 2383500  1  2 23  -6.2  953  60  2.9 8  2.2  87    0    0 274 -313  3
4107500 2383500  1  2 24  -6.9  953  68  3.1 8  2.1  86    0    0 271 -313  3
4107500 2383500  1  3  1  -7.4  954  71  2.7 8  2.0  85    0    0 268 -313  3
4107500 2383500  1  3  2  -8.6  954  69  2.6 6  1.9  86    0    0 254 -313  3
4107500 2383500  1  3  3  -9.2  955  89  2.2 6  1.8  88    0    0 239 -313  3
4107500 2383500  1  3  4  -9.9  955  70  2.0 4  1.7  90    0    0 227 -313  3
4107500 2383500  1  3  5 -10.7  955 109  2.0 3  1.7  91    0    0 207 -313  3
4107500 2383500  1  3  6 -12.1  955  49  1.9 3  1.6  93    0    0 198 -312  3
4107500 2383500  1  3  7 -13.0  955  51  1.7 2  1.4  94    0    0 188 -312  3
4107500 2383500  1  3  8 -11.7  955  67  1.6 5  1.5  95    0    0 201 -311  3
4107500 2383500  1  3  9 -10.2  955  60  2.2 5  1.7  95   12   19 221 -310  3
4107500 2383500  1  3 10  -8.7  956  42  1.5 5  1.8  92   54   71 225 -310  3
4107500 2383500  1  3 11  -7.3  957 187  1.7 3  1.9  87  130  116 219 -310  3
4107500 2383500  1  3 12  -5.9  956  51  2.7 2  2.0  81  169  143 207 -311  3
4107500 2383500  1  3 13  -5.3  956  40  3.0 4  2.1  78   35  154 213 -311  3
4107500 2383500  1  3 14  -5.1  956  31  2.6 5  2.1  77    1   94 228 -311  3
4107500 2383500  1  3 15  -5.4  955  71  2.7 6  2.1  76    0   65 238 -310  3
4107500 2383500  1  3 16  -5.9  956  70  2.0 6  2.0  77    1   39 241 -308  3
4107500 2383500  1  3 17  -6.1  955  45  2.1 8  2.1  82    0    6 249 -304  3
4107500 2383500  1  3 18  -6.2  955  66  1.9 8  2.1  84    0    0 256 -302  3
4107500 2383500  1  3 19  -6.3  955  84  1.7 7  2.1  83    0    0 249 -297  3
4107500 2383500  1  3 20  -6.3  954 108  2.3 6  1.9  76    0    0 238 -292  3
4107500 2383500  1  3 21  -6.4  954 100  0.9 7  1.8  72    0    0 236 -289  3
4107500 2383500  1  3 22  -6.4  954  64  1.5 8  1.9  75    0    0 243 -287  3
4107500 2383500  1  3 23  -6.5  954 115  1.4 8  1.9  76    0    0 247 -286  3
4107500 2383500  1  3 24  -6.6  954 191  1.8 8  1.9  77    0    0 246 -288  3
4107500 2383500  1  4  1  -6.7  954 222  1.9 8  1.9  77    0    0 245 -291  3
4107500 2383500  1  4  2  -7.1  953 238  2.7 8  1.9  78    0    0 243 -293  3
4107500 2383500  1  4  3  -7.0  953 266  1.9 8  1.9  78    0    0 243 -294  3
4107500 2383500  1  4  4  -7.0  953 288  2.4 8  1.9  78    0    0 243 -294  3
4107500 2383500  1  4  5  -7.2  953 270  3.0 8  1.8  77    0    0 242 -295  3
4107500 2383500  1  4  6  -7.3  953 254  2.4 7  1.8  78    0    0 238 -295  3
4107500 2383500  1  4  7  -7.1  952 257  2.0 8  1.9  82    0    0 240 -296  3
4107500 2383500  1  4  8  -6.9  952 259  2.4 8  2.0  85    0    0 246 -296  3
4107500 2383500  1  4  9  -6.4  953 286  2.7 8  2.1  86    3   17 248 -297  3
4107500 2383500  1  4 10  -6.0  953 296  3.5 8  2.1  85    6   67 251 -298  3
4107500 2383500  1  4 11  -5.4  953 264  3.1 7  2.2  84    0   70 250 -302  3
4107500 2383500  1  4 12  -4.9  953 253  3.0 7  2.2  81    0   50 250 -305  3
4107500 2383500  1  4 13  -4.4  953 258  4.3 8  2.3  80    0   45 258 -308  3
4107500 2383500  1  4 14  -4.2  952 290  3.5 8  2.3  77    0   32 267 -311  3
4107500 2383500  1  4 15  -4.5  952 264  4.3 8  2.3  79    0   31 267 -311  3
4107500 2383500  1  4 16  -4.6  952 248  3.8 8  2.5  85    0   26 267 -310  3
4107500 2383500  1  4 17  -4.5  952 234  4.1 8  2.5  88    0    9 267 -308  3
4107500 2383500  1  4 18  -4.1  952 246  5.2 8  2.5  86    0    0 266 -306  3
4107500 2383500  1  4 19  -3.5  952 232  6.1 8  2.5  83    0    0 265 -306  3
4107500 2383500  1  4 20  -3.3  952 244  4.6 8  2.6  83    0    0 267 -306  3
4107500 2383500  1  4 21  -3.3  952 255  6.8 8  2.7  87    0    0 267 -306  3
4107500 2383500  1  4 22  -2.8  952 264  6.7 8  2.8  88    0    0 267 -306  3
4107500 2383500  1  4 23  -2.5  953 270  6.3 8  2.9  86    0    0 268 -306  3
4107500 2383500  1  4 24  -2.4  953 260  6.0 8  2.9  86    0    0 268 -307  3
4107500 2383500  1  5  1  -2.1  953 262  7.2 8  2.9  85    0    0 268 -306  3
4107500 2383500  1  5  2  -2.0  953 265  6.1 8  2.9  85    0    0 268 -305  3
4107500 2383500  1  5  3  -1.7  953 250  6.8 8  3.0  85    0    0 269 -304  3
4107500 2383500  1  5  4  -1.4  953 262  6.4 8  3.0  85    0    0 270 -303  3
4107500 2383500  1  5  5  -1.3  953 263  6.1 8  3.1  84    0    0 270 -303  3
4107500 2383500  1  5  6  -1.1  953 263  6.3 8  3.1  85    0    0 271 -303  3
4107500 2383500  1  5  7  -1.4  953 249  6.9 8  3.3  90    0    0 271 -304  3
4107500 2383500  1  5  8  -1.0  953 251  6.8 8  3.4  93    0    0 271 -304  3
4107500 2383500  1  5  9  -0.8  954 259  6.0 8  3.5  92    4   18 273 -305  3
4107500 2383500  1  5 10  -0.6  954 264  6.0 8  3.5  92   22   78 273 -306  3
4107500 2383500  1  5 11  -0.3  955 273  5.6 6  3.6  92    6  102 267 -308  3
4107500 2383500  1  5 12  -0.4  955 260  6.0 8  3.7  93    0   44 270 -311  3
4107500 2383500  1  5 13  -0.1  955 271  5.9 8  3.7  94    0   52 281 -313  3
4107500 2383500  1  5 14   0.2  955 277  5.8 8  3.7  92    0   43 284 -314  3
4107500 2383500  1  5 15   0.2  955 275  4.5 8  3.6  89    0   28 285 -314  3
4107500 2383500  1  5 16  -0.2  956 284  4.7 8  3.7  92    0   18 285 -314  3
4107500 2383500  1  5 17  -0.1  957 277  4.3 8  3.7  94    0    6 285 -313  3
4107500 2383500  1  5 18  -0.5  957 272  3.5 8  3.7  95    0    0 284 -313  3
4107500 2383500  1  5 19  -0.7  958 260  3.2 8  3.8  98    0    0 285 -313  3
4107500 2383500  1  5 20  -0.6  958 279  2.9 8  3.7  98    0    0 284 -313  3
4107500 2383500  1  5 21  -0.6  958 259  2.2 8  3.7  97    0    0 283 -313  3
4107500 2383500  1  5 22  -0.7  959 357  1.2 8  3.7  98    0    0 283 -312  3
4107500 2383500  1  5 23  -0.6  959 359  1.1 8  3.8  98    0    0 283 -312  3
4107500 2383500  1  5 24  -0.7  959   1  1.0 8  3.8  98    0    0 283 -311  3
4107500 2383500  1  6  1  -0.6  959 354  0.7 8  3.8 100    0    0 285 -311  3
4107500 2383500  1  6  2  -0.6  959 122  0.9 8  3.8  99    0    0 285 -311  3
4107500 2383500  1  6  3  -0.4  959 355  0.8 8  3.8  99    0    0 287 -311  3
4107500 2383500  1  6  4  -0.8  959 352  0.9 8  3.8 100    0    0 288 -312  3
4107500 2383500  1  6  5  -0.7  959  87  1.4 7  3.8 100    0    0 283 -313  3
4107500 2383500  1  6  6  -0.6  959 130  1.6 7  3.8 100    0    0 280 -315  3
4107500 2383500  1  6  7  -0.3  959   2  1.4 8  3.8  99    0    0 286 -315  3
4107500 2383500  1  6  8  -0.4  959 129  2.6 8  3.9  99    0    0 293 -315  3
4107500 2383500  1  6  9  -0.2  959 121  2.5 8  3.9  99    0   13 296 -315  3
4107500 2383500  1  6 10   0.0  959 140  3.4 8  4.0  99    5   59 298 -315  3
4107500 2383500  1  6 11   0.7  959 130  2.9 7  4.0  98    6   91 294 -315  3
4107500 2383500  1  6 12   1.3  959 110  2.4 7  4.0  93    1  102 287 -316  3
4107500 2383500  1  6 13   1.7  958 101  2.3 7  4.0  90    4  116 290 -316  3
4107500 2383500  1  6 14   1.7  957 129  2.9 7  4.0  88    3  101 291 -316  3
4107500 2383500  1  6 15   1.8  957  81  2.4 7  4.0  87    4   78 291 -315  3
4107500 2383500  1  6 16   0.9  957 101  2.2 7  3.9  89    9   53 291 -315  3
4107500 2383500  1  6 17   0.4  957  91  2.5 7  3.9  93    0    7 291 -315  3
4107500 2383500  1  6 18   0.0  957  80  2.3 8  3.9  97    0    0 299 -316  3
4107500 2383500  1  6 19  -0.6  957 359  2.2 8  3.9  99    0    0 306 -320  3
4107500 2383500  1  6 20  -0.9  957 161  2.0 8  3.8  99    0    0 305 -323  3
4107500 2383500  1  6 21  -0.2  957 179  2.8 8  3.9 100    0    0 306 -324  3
4107500 2383500  1  6 22   0.4  956 201  2.9 8  4.0 100    0    0 309 -326  3
4107500 2383500  1  6 23   0.7  956 209  3.2 8  4.2 100    0    0 311 -328  3
4107500 2383500  1  6 24   0.8  955 230  3.0 8  4.2 100    0    0 311 -330  3
4107500 2383500  1  7  1   1.3  955 231  4.2 8  4.3 100    0    0 311 -330  3
4107500 2383500  1  7  2   1.3  955 239  4.5 7  4.4 100    0    0 304 -331  3
4107500 2383500  1  7  3   1.6  955 259  5.5 8  4.5 100    0    0 304 -331  3
4107500 2383500  1  7  4   1.8  955 239  5.4 8  4.5  99    0    0 312 -331  3
4107500 2383500  1  7  5   1.7  955 259  5.5 8  4.6 100    0    0 313 -332  3
4107500 2383500  1  7  6   1.3  955 250  4.9 8  4.5 100    0    0 312 -333  3
4107500 2383500  1  7  7   1.2  955 251  4.4 8  4.4  99    0    0 311 -333  3
4107500 2383500  1  7  8   1.4  955 249  3.6 8  4.4  99    0    0 311 -333  3
4107500 2383500  1  7  9   1.5  955 260  3.1 8  4.4  99    0    3 311 -334  3
4107500 2383500  1  7 10   1.7  956 249  3.2 8  4.5 100    0   26 310 -334  3
4107500 2383500  1  7 11   2.1  957 248  3.5 8  4.6  99    5   67 309 -336  3
4107500 2383500  1  7 12   2.4  957 239  2.7 7  4.6  98    5   93 303 -339  3
4107500 2383500  1  7 13   3.2  957 242  3.4 7  4.8  98   20   93 298 -342  3
4107500 2383500  1  7 14   3.7  956 251  2.9 7  4.9  96    0   81 300 -343  3
4107500 2383500  1  7 15   3.8  956 267  2.5 6  4.9  92   40   49 294 -342  3
4107500 2383500  1  7 16   3.3  956 329  1.9 6  4.8  93   30   22 286 -340  3
4107500 2383500  1  7 17   2.2  956  80  2.1 7  4.7  96    0    8 289 -338  3
4107500 2383500  1  7 18   1.8  956  50  2.4 7  4.5  98    0    0 290 -336  3
4107500 2383500  1  7 19   1.5  956  98  2.3 7  4.5  99    0    0 288 -336  3
4107500 2383500  1  7 20   1.1  955 100  2.0 8  4.4 100    0    0 291 -336  3
4107500 2383500  1  7 21   0.8  955  30  2.1 6  4.3 100    0    0 282 -335  3
4107500 2383500  1  7 22   0.6  955  63  2.2 8  4.2 100    0    0 280 -334  3
4107500 2383500  1  7 23   0.4  954  53  1.9 8  4.2 100    0    0 291 -333  3
4107500 2383500  1  7 24   0.4  954  73  1.6 8  4.1 100    0    0 290 -332  3
4107500 2383500  1  8  1   0.3  954 100  2.2 5  4.1 100    0    0 272 -329  3
4107500 2383500  1  8  2   0.3  954 111  2.2 7  4.1 100    0    0 265 -326  3
4107500 2383500  1  8  3   0.5  953 130  2.4 8  4.1 100    0    0 285 -325  3
4107500 2383500  1  8  4   0.7  953 111  2.5 7  4.2 100    0    0 287 -325  3
4107500 2383500  1  8  5   0.3  953 121  2.3 7  4.2 100    0    0 280 -326  3
4107500 2383500  1  8  6  -0.4  953  50  1.4 6  4.0 100    0    0 273 -327  3
4107500 2383500  1  8  7  -0.8  953  89  2.0 7  3.9 100    0    0 271 -327  3
4107500 2383500  1  8  8  -0.3  952 110  2.0 7  3.9 100    0    0 278 -327  3
4107500 2383500  1  8  9  -0.5  952 109  2.2 7  3.9 100    8   24 278 -326  3
4107500 2383500  1  8 10   0.0  952  89  2.7 7  4.0 100   35   93 279 -326  3
4107500 2383500  1  8 11  -0.1  952  78  2.3 5  4.0 100   24  134 266 -330  3
4107500 2383500  1  8 12   0.1  951  87  2.8 8  4.0  99   13  150 274 -337  3
4107500 2383500  1  8 13   0.4  951  83  2.3 7  4.1  99   28  177 288 -343  3
4107500 2383500  1  8 14   1.2  951  91  2.7 6  4.2  98   39  173 278 -347  3
4107500 2383500  1  8 15   0.9  950  98  2.8 8  4.3  98    6   98 286 -348  3
4107500 2383500  1  8 16   0.8  949 110  3.0 8  4.2  96    2   50 299 -345  3
4107500 2383500  1  8 17  -0.2  948 101  2.3 7  4.0  97    0    1 292 -341  3
4107500 2383500  1  8 18  -0.3  948  89  1.9 8  4.0 100    0    0 292 -338  3
4107500 2383500  1  8 19  -0.2  948  82  1.9 8  4.0  99    0    0 301 -338  3
4107500 2383500  1  8 20  -0.5  947 129  2.9 8  3.9  99    0    0 302 -338  3
4107500 2383500  1  8 21  -0.6  946 181  2.1 8  3.9 100    0    0 302 -337  3
4107500 2383500  1  8 22  -0.7  945 130  2.4 8  3.9 100    0    0 304 -337  3
4107500 2383500  1  8 23  -0.7  944 121  2.3 8  3.9 100    0    0 305 -337  3
4107500 2383500  1  8 24  -0.7  944 243  2.7 6  3.9 100    0    0 274 -339  3
4107500 2383500  1  9  1  -0.1  944 242  2.8 8  3.9 100    0    0 276 -340  3
4107500 2383500  1  9  2   0.8  944 211  2.4 8  4.2 100    0    0 310 -340  3
4107500 2383500  1  9  3   1.4  944 181  3.2 7  4.4 100    0    0 303 -340  3
4107500 2383500  1  9  4   1.4  943 171  3.3 8  4.5 100    0    0 305 -339  3
4107500 2383500  1  9  5   1.8  943 199  2.9 5  4.5  99    0    0 288 -337  3
4107500 2383500  1  9  6   2.8  943 206  3.6 6  4.7  99    0    0 273 -336  3
4107500 2383500  1  9  7   3.5  943 236  4.1 8  4.9  96    0    0 301 -335  3
4107500 2383500  1  9  8   3.8  943 240  4.5 8  5.0  94    0    0 318 -333  3
4107500 2383500  1  9  9   3.9  943 240  4.9 8  5.1  96    5   17 318 -330  3
4107500 2383500  1  9 10   4.5  943 239  5.5 7  5.1  93    2   56 310 -329  3
4107500 2383500  1  9 11   5.0  944 240  7.2 8  5.0  88    3   86 311 -332  3
4107500 2383500  1  9 12   4.9  944 240  6.5 7  5.0  87    2  108 309 -333  3
4107500 2383500  1  9 13   5.7  944 242  6.1 5  5.0  85   27  154 291 -334  3
4107500 2383500  1  9 14   6.1  943 246  6.5 4  5.0  80   46  145 275 -335  3
4107500 2383500  1  9 15   5.7  943 238  5.3 5  4.8  78   25  105 275 -334  3
4107500 2383500  1  9 16   4.8  944 245  3.5 7  4.7  79    0   36 291 -332  3
4107500 2383500  1  9 17   3.6  944 267  6.0 6  4.5  81    0   11 294 -330  3
4107500 2383500  1  9 18   2.2  945 240  3.9 7  4.5  89    0    0 289 -329  3
4107500 2383500  1  9 19   3.1  945 222  4.4 7  4.8  97    0    0 295 -328  3
4107500 2383500  1  9 20   3.4  945 240  5.4 7  4.8  93    0    0 295 -325  3
4107500 2383500  1  9 21   3.2  945 242  5.2 7  4.7  91    0    0 295 -319  3
4107500 2383500  1  9 22   2.7  945 259  6.4 8  4.8  94    0    0 299 -315  3
4107500 2383500  1  9 23   2.5  945 251  6.9 8  4.6  94    0    0 303 -315  3
4107500 2383500  1  9 24   2.4  945 242  5.2 7  4.4  91    0    0 295 -316  3
4107500 2383500  1 10  1   2.7  945 259  4.9 7  4.4  90    0    0 289 -318  3
4107500 2383500  1 10  2   2.2  944 241  3.5 8  4.5  93    0    0 295 -319  3
4107500 2383500  1 10  3   1.8  943 241  5.3 8  4.6  98    0    0 299 -319  3
4107500 2383500  1 10  4   0.0  943 288  5.6 8  4.3  99    0    0 297 -319  3
4107500 2383500  1 10  5   1.1  944 260  5.9 7  4.2  99    0    0 290 -319  3
4107500 2383500  1 10  6   1.4  945 269  6.3 8  4.4  98    0    0 291 -318  3
4107500 2383500  1 10  7   1.3  946 269  5.9 8  4.4  98    0    0 297 -318  3
4107500 2383500  1 10  8   1.5  947 278  6.6 8  4.3  96    0    0 299 -319  3
4107500 2383500  1 10  9   1.7  948 268  5.7 8  4.3  94    7   21 300 -319  3
4107500 2383500  1 10 10   1.7  950 269  5.3 8  4.2  92    4   65 301 -319  3
4107500 2383500  1 10 11   2.1  951 258  6.3 7  4.1  89    0   68 295 -320  3
4107500 2383500  1 10 12   2.2  951 257  6.5 8  4.1  86    0   40 295 -321  3
4107500 2383500  1 10 13   2.3  952 261  5.6 8  4.0  84    0   51 304 -320  3
4107500 2383500  1 10 14   2.5  952 262  5.3 8  3.9  82    0   51 306 -320  3
4107500 2383500  1 10 15   2.9  952 249  6.2 8  3.8  77    0   56 307 -320  3
4107500 2383500  1 10 16   2.8  953 252  4.8 7  3.6  73    2   50 301 -320  3
4107500 2383500  1 10 17   2.8  953 240  4.2 7  3.6  72    0    9 294 -319  3
4107500 2383500  1 10 18   2.3  954 254  3.5 7  3.6  74    0    0 294 -318  3
4107500 2383500  1 10 19   2.1  954 230  3.0 7  3.6  77    0    0 294 -318  3
4107500 2383500  1 10 20   1.4  955 229  3.4 7  3.7  82    0    0 295 -319  3
4107500 2383500  1 10 21   1.3  955 239  3.5 7  3.8  86    0    0 296 -319  3
4107500 2383500  1 10 22   1.0  955 233  3.3 6  3.9  89    0    0 289 -320  3
4107500 2383500  1 10 23   0.8  955 200  3.2 6  3.9  91    0    0 282 -320  3
4107500 2383500  1 10 24   0.9  955 190  3.0 5  3.9  90    0    0 274 -322  3
4107500 2383500  1 11  1   1.2  955 208  3.5 4  3.9  89    0    0 264 -322  3
4107500 2383500  1 11  2   1.7  955 211  3.2 6  3.9  88    0    0 272 -323  3
4107500 2383500  1 11  3   2.3  956 232  2.8 6  4.0  86    0    0 286 -323  3
4107500 2383500  1 11  4   2.4  955 200  3.5 7  4.0  84    0    0 292 -324  3
4107500 2383500  1 11  5   1.7  955 173  3.2 7  3.8  81    0    0 295 -325  3
4107500 2383500  1 11  6   1.5  954 174  2.7 7  3.6  80    0    0 293 -327  3
4107500 2383500  1 11  7   1.9  954 182  3.1 6  3.6  79    0    0 288 -328  3
4107500 2383500  1 11  8   2.7  953 177  2.8 7  3.6  76    0    0 289 -328  3
4107500 2383500  1 11  9   3.6  953 213  3.8 7  3.8  75    2   16 298 -330  3
4107500 2383500  1 11 10   4.2  952 198  4.1 7  3.9  74   13   72 301 -333  3
4107500 2383500  1 11 11   5.2  952 173  3.7 7  3.9  69   11  107 304 -336  3
4107500 2383500  1 11 12   6.3  952 181  3.6 7  3.9  65    2  111 307 -340  3
4107500 2383500  1 11 13   7.7  950 182  3.9 8  4.1  61    3  120 318 -345  3
4107500 2383500  1 11 14   8.1  949 191  3.7 7  4.5  63    4  113 321 -347  3
4107500 2383500  1 11 15   7.7  948 173  4.1 8  4.8  67    0   44 323 -347  3
4107500 2383500  1 11 16   7.1  947 172  4.8 8  4.6  67    0   18 330 -349  3
4107500 2383500  1 11 17   7.1  946 202  4.4 8  4.8  71    0    4 329 -351  3
4107500 2383500  1 11 18   6.4  946 211  4.7 8  5.5  84    0    0 330 -352  3
4107500 2383500  1 11 19   7.2  945 232  5.5 8  6.0  91    0    0 330 -352  3
4107500 2383500  1 11 20   7.9  945 244  7.2 8  6.2  90    0    0 331 -352  3
4107500 2383500  1 11 21   7.9  946 253  7.1 7  6.4  90    0    0 326 -351  3
4107500 2383500  1 11 22   8.0  946 244  7.3 7  6.4  90    0    0 318 -348  3
4107500 2383500  1 11 23   7.9  945 238  7.0 7  6.2  87    0    0 315 -343  3
4107500 2383500  1 11 24   8.1  945 241  7.3 6  5.9  82    0    0 308 -339  3
4107500 2383500  1 12  1   6.5  945 282  6.1 6  5.4  80    0    0 299 -335  3
