Koordinatensystem : Lambert konform konisch
Rechtswert        : 4107500 Meter
Hochwert          : 2385500 Meter
Hoehenlage        : 535 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4107500 2385500  1  1 21  -6.4  973 220  2.3 4  2.1  83    0    0 195 -252  4
4107500 2385500  1  1 22  -7.4  972 240  2.2 4  2.0  86    0    0 198 -252  4
4107500 2385500  1  1 23  -7.6  971 222  2.1 4  2.1  92    0    0 197 -253  4
4107500 2385500  1  1 24  -7.0  971 229  2.6 6  2.0  89    0    0 200 -253  4
4107500 2385500  1  2  1  -6.9  972 242  2.5 6  1.8  77    0    0 203 -252  4
4107500 2385500  1  2  2  -6.7  971 220  2.4 5  1.7  71    0    0 201 -252  4
4107500 2385500  1  2  3  -6.5  971 233  2.7 6  1.8  73    0    0 201 -252  4
4107500 2385500  1  2  4  -6.9  971 250  2.8 7  1.8  74    0    0 207 -252  4
4107500 2385500  1  2  5  -6.9  971 253  3.5 6  1.7  72    0    0 210 -248  4
4107500 2385500  1  2  6  -6.6  971 254  3.5 7  1.7  70    0    0 215 -241  4
4107500 2385500  1  2  7  -6.2  970 262  3.0 7  1.7  71    0    0 225 -236  4
4107500 2385500  1  2  8  -5.7  969 268  3.2 6  1.7  68    0    0 226 -237  4
4107500 2385500  1  2  9  -5.0  969 250  3.9 6  1.7  63    7   14 226 -246  4
4107500 2385500  1  2 10  -4.1  970 251  4.5 6  1.7  60  100   31 230 -255  4
4107500 2385500  1  2 11  -2.8  970 278  4.4 3  1.8  59  176   46 221 -260  4
4107500 2385500  1  2 12  -1.3  970 278  4.5 1  1.9  56  246   50 202 -266  4
4107500 2385500  1  2 13  -0.3  969 288  5.1 0  1.9  51  266   54 191 -271  4
4107500 2385500  1  2 14   0.1  969 261  4.0 0  1.8  47  241   49 188 -274  4
4107500 2385500  1  2 15   0.3  969 260  4.4 1  1.9  47  142   63 195 -273  4
4107500 2385500  1  2 16  -0.6  968 263  4.4 4  1.9  50   15   55 216 -269  4
4107500 2385500  1  2 17  -1.1  968 257  3.7 6  2.0  53    0    4 240 -261  4
4107500 2385500  1  2 18  -1.1  968 255  3.0 6  2.0  55    0    0 250 -253  4
4107500 2385500  1  2 19  -1.6  968 307  2.3 8  2.1  58    0    0 260 -245  4
4107500 2385500  1  2 20  -1.8  969 308  2.5 8  2.2  63    0    0 268 -240  4
4107500 2385500  1  2 21  -2.0  969 299  1.8 8  2.2  64    0    0 265 -239  4
4107500 2385500  1  2 22  -2.1  969   3  1.4 8  2.3  68    0    0 264 -249  4
4107500 2385500  1  2 23  -2.5  969  12  2.4 8  2.6  78    0    0 260 -263  4
4107500 2385500  1  2 24  -2.8  969  60  2.9 8  2.8  87    0    0 257 -267  4
4107500 2385500  1  3  1  -3.5  969  70  2.4 6  2.8  90    0    0 245 -269  4
4107500 2385500  1  3  2  -4.0  969  60  2.7 5  2.8  94    0    0 229 -268  4
4107500 2385500  1  3  3  -3.9  969  58  3.4 5  2.8  96    0    0 219 -266  4
4107500 2385500  1  3  4  -4.6  968  89  3.3 7  2.7  94    0    0 217 -263  4
4107500 2385500  1  3  5  -5.1  968  80  2.5 6  2.6  93    0    0 212 -262  4
4107500 2385500  1  3  6  -5.7  968  80  2.2 5  2.5  94    0    0 204 -261  4
4107500 2385500  1  3  7  -6.3  969  89  2.2 4  2.4  96    0    0 198 -261  4
4107500 2385500  1  3  8  -5.8  969  90  2.5 6  2.5  98    0    0 197 -261  4
4107500 2385500  1  3  9  -6.2  969  90  3.2 6  2.5  97    7   13 198 -260  4
4107500 2385500  1  3 10  -6.6  970  90  3.2 4  2.3  93   37   57 193 -261  4
4107500 2385500  1  3 11  -6.0  970  99  2.4 2  2.1  86   65  102 188 -264  4
4107500 2385500  1  3 12  -4.7  970  80  3.7 0  2.1  79  253   51 185 -268  4
4107500 2385500  1  3 13  -3.1  969  89  3.7 0  2.1  72  268   55 185 -273  4
4107500 2385500  1  3 14  -2.9  969  71  4.6 0  2.2  70  245   50 188 -276  4
4107500 2385500  1  3 15  -3.5  969  80  3.9 0  2.2  71  183   42 188 -276  4
4107500 2385500  1  3 16  -4.5  969  80  4.4 0  2.1  72   74   40 187 -274  4
4107500 2385500  1  3 17  -6.1  968  81  2.8 0  2.0  76    0   10 185 -271  4
4107500 2385500  1  3 18  -7.2  969  91  2.7 0  2.0  81    0    0 182 -268  4
4107500 2385500  1  3 19  -8.2  969  91  3.7 0  1.9  87    0    0 181 -266  4
4107500 2385500  1  3 20  -8.7  968 101  3.4 0  1.8  88    0    0 179 -264  4
4107500 2385500  1  3 21  -9.1  968  90  3.6 0  1.7  84    0    0 178 -262  4
4107500 2385500  1  3 22  -9.3  968  90  4.5 0  1.6  82    0    0 177 -261  4
4107500 2385500  1  3 23  -9.7  968  99  4.4 0  1.5  80    0    0 177 -260  4
4107500 2385500  1  3 24 -10.4  968  80  3.8 1  1.5  82    0    0 177 -260  4
4107500 2385500  1  4  1 -10.8  968  89  3.6 0  1.5  85    0    0 177 -259  4
4107500 2385500  1  4  2 -11.3  969  79  3.3 0  1.5  88    0    0 174 -258  4
4107500 2385500  1  4  3 -11.8  968  80  2.9 0  1.5  90    0    0 173 -257  4
4107500 2385500  1  4  4 -12.1  968 100  2.8 0  1.4  90    0    0 173 -256  4
4107500 2385500  1  4  5 -12.3  968  91  2.4 0  1.4  91    0    0 172 -255  4
4107500 2385500  1  4  6 -12.7  968  97  2.8 0  1.4  91    0    0 172 -254  4
4107500 2385500  1  4  7 -13.4  968  80  1.7 0  1.3  92    0    0 170 -254  4
4107500 2385500  1  4  8 -13.2  968  98  1.6 1  1.3  93    0    0 173 -254  4
4107500 2385500  1  4  9 -12.7  968 118  1.7 1  1.4  94   14   14 177 -254  4
4107500 2385500  1  4 10 -11.3  969 100  1.5 1  1.4  92  123   25 179 -256  4
4107500 2385500  1  4 11 -10.1  971  71  1.4 0  1.5  87  190   43 178 -261  4
4107500 2385500  1  4 12  -8.0  970 130  1.2 0  1.6  81  249   51 178 -267  4
4107500 2385500  1  4 13  -5.3  971 351  1.6 0  1.7  70  235   71 184 -272  4
4107500 2385500  1  4 14  -5.5  970  32  1.7 0  1.7  66  217   66 187 -276  4
4107500 2385500  1  4 15  -5.5  970  82  1.7 0  1.7  66  173   50 188 -276  4
4107500 2385500  1  4 16  -6.3  970  51  1.5 0  1.8  69   65   45 188 -274  4
4107500 2385500  1  4 17  -8.4  970  79  1.8 0  1.7  74    0   10 185 -270  4
4107500 2385500  1  4 18  -9.4  970  98  1.4 0  1.6  78    0    0 182 -267  4
4107500 2385500  1  4 19 -10.1  971  60  1.6 0  1.6  83    0    0 180 -265  4
4107500 2385500  1  4 20 -10.5  972 128  1.9 0  1.6  88    0    0 180 -263  4
4107500 2385500  1  4 21 -10.6  972 129  1.9 0  1.6  90    0    0 180 -262  4
4107500 2385500  1  4 22 -10.8  971 140  1.7 0  1.6  92    0    0 180 -261  4
4107500 2385500  1  4 23 -12.2  971 101  1.0 0  1.6  95    0    0 178 -260  4
4107500 2385500  1  4 24 -12.0  971  91  1.3 0  1.5  99    0    0 176 -258  4
4107500 2385500  1  5  1 -12.0  971   5  1.3 0  1.5  98    0    0 177 -253  4
4107500 2385500  1  5  2 -12.6  972  66  1.4 1  1.5  98    0    0 180 -252  4
4107500 2385500  1  5  3 -12.8  972  68  1.2 1  1.5 100    0    0 182 -255  4
4107500 2385500  1  5  4 -12.8  972 271  1.0 0  1.5 100    0    0 180 -254  4
4107500 2385500  1  5  5 -13.5  972 220  0.6 0  1.4 100    0    0 176 -250  4
4107500 2385500  1  5  6 -13.2  972 332  0.9 0  1.4 100    0    0 175 -246  4
4107500 2385500  1  5  7 -14.0  972 353  1.3 1  1.4 100    0    0 177 -244  4
4107500 2385500  1  5  8 -13.9  973 158  0.5 0  1.3 100    0    0 176 -243  4
4107500 2385500  1  5  9 -13.1  973 214  1.1 0  1.4 100   12   16 176 -243  4
4107500 2385500  1  5 10 -10.7  973   9  1.2 1  1.6 100  107   38 182 -245  4
4107500 2385500  1  5 11  -9.0  974 342  0.5 0  1.8  98  166   65 187 -253  4
4107500 2385500  1  5 12  -5.6  974 319  0.8 0  2.1  90  216   80 189 -263  4
4107500 2385500  1  5 13  -3.5  974 358  1.3 0  2.2  79  210   96 195 -272  4
4107500 2385500  1  5 14  -1.7  974 357  1.5 0  2.3  70  182   96 198 -276  4
4107500 2385500  1  5 15  -1.6  973 352  1.4 1  2.3  67  141   75 203 -277  4
4107500 2385500  1  5 16  -2.8  973   1  1.6 3  2.4  70   69   48 210 -275  4
4107500 2385500  1  5 17  -5.1  972   3  1.7 2  2.3  77    1   10 208 -270  4
4107500 2385500  1  5 18  -6.9  973  65  0.9 1  2.2  86    0    0 197 -265  4
4107500 2385500  1  5 19  -8.1  972  27  0.7 0  2.1  95    0    0 185 -266  4
4107500 2385500  1  5 20  -9.1  973  79  1.1 0  2.1 100    0    0 179 -270  4
4107500 2385500  1  5 21  -9.8  973  79  0.9 0  1.9 100    0    0 175 -271  4
4107500 2385500  1  5 22 -10.8  973  12  0.5 0  1.8 100    0    0 173 -271  4
4107500 2385500  1  5 23 -11.5  972 277  0.8 0  1.7 100    0    0 169 -270  4
4107500 2385500  1  5 24 -11.4  973 278  1.2 0  1.6 100    0    0 167 -269  4
4107500 2385500  1  6  1 -12.3  972 257  1.1 1  1.6 100    0    0 171 -268  4
4107500 2385500  1  6  2 -12.3  972 266  0.8 1  1.5 100    0    0 175 -268  4
4107500 2385500  1  6  3 -12.8  972 308  1.2 3  1.5 100    0    0 186 -267  4
4107500 2385500  1  6  4 -13.3  972 267  1.1 2  1.4 100    0    0 190 -266  4
4107500 2385500  1  6  5 -12.6  972 199  1.2 1  1.4  98    0    0 178 -265  4
4107500 2385500  1  6  6 -13.2  971 209  1.0 1  1.4  98    0    0 172 -264  4
4107500 2385500  1  6  7 -13.0  971 198  0.9 3  1.4 100    0    0 183 -264  4
4107500 2385500  1  6  8 -13.4  970 351  1.8 3  1.4 100    0    0 193 -264  4
4107500 2385500  1  6  9 -13.4  971 342  1.3 3  1.4 100   13   16 192 -265  4
4107500 2385500  1  6 10 -11.3  972 161  0.9 3  1.5 100  108   39 194 -267  4
4107500 2385500  1  6 11  -8.6  972 250  1.4 1  1.9 100  168   66 191 -272  4
4107500 2385500  1  6 12  -5.7  971 256  1.4 0  2.2  97  222   79 186 -279  4
4107500 2385500  1  6 13  -3.8  971 326  1.0 0  2.4  88  215   95 187 -284  4
4107500 2385500  1  6 14  -2.0  970 258  1.6 0  2.4  76  182   97 192 -287  4
4107500 2385500  1  6 15  -1.2  969 300  1.8 1  2.3  66  130   81 200 -286  4
4107500 2385500  1  6 16  -2.7  968 308  2.2 3  2.3  68   45   56 212 -283  4
4107500 2385500  1  6 17  -4.2  968 251  2.2 6  2.4  79    0    9 230 -280  4
4107500 2385500  1  6 18  -5.0  968 248  2.1 5  2.4  87    0    0 236 -279  4
4107500 2385500  1  6 19  -5.6  968 288  1.6 4  2.5  92    0    0 225 -279  4
4107500 2385500  1  6 20  -6.2  968 259  2.2 3  2.4  94    0    0 213 -280  4
4107500 2385500  1  6 21  -6.3  968 247  2.1 2  2.3  94    0    0 199 -282  4
4107500 2385500  1  6 22  -5.4  968 229  2.7 3  2.3  91    0    0 199 -286  4
4107500 2385500  1  6 23  -5.1  967 268  1.8 4  2.3  88    0    0 210 -288  4
4107500 2385500  1  6 24  -4.5  967 260  1.9 8  2.4  87    0    0 245 -289  4
4107500 2385500  1  7  1  -4.6  967 288  2.2 7  2.6  92    0    0 269 -291  4
4107500 2385500  1  7  2  -4.9  966 258  1.6 8  2.8  99    0    0 270 -292  4
4107500 2385500  1  7  3  -4.4  967 229  1.6 8  2.8 100    0    0 281 -293  4
4107500 2385500  1  7  4  -4.1  967 238  1.6 7  2.9 100    0    0 276 -294  4
4107500 2385500  1  7  5  -3.7  967 286  1.4 8  3.0 100    0    0 278 -295  4
4107500 2385500  1  7  6  -3.9  967 296  1.4 7  3.0 100    0    0 280 -296  4
4107500 2385500  1  7  7  -3.8  967 347  1.3 6  3.0 100    0    0 269 -296  4
4107500 2385500  1  7  8  -3.7  967 348  1.1 8  3.0 100    0    0 276 -295  4
4107500 2385500  1  7  9  -2.9  967 160  1.5 8  3.1 100    0    6 288 -295  4
4107500 2385500  1  7 10  -2.2  967   9  1.8 8  3.3 100    8   63 289 -296  4
4107500 2385500  1  7 11  -2.2  967  61  1.8 7  3.4 100    4   94 284 -300  4
4107500 2385500  1  7 12  -1.7  967 109  1.8 7  3.4 100    0   88 278 -304  4
4107500 2385500  1  7 13  -1.6  966  82  2.3 7  3.5 100    0  104 280 -305  4
4107500 2385500  1  7 14  -1.8  966  73  2.2 7  3.5 100    0   77 280 -305  4
4107500 2385500  1  7 15  -1.5  966  92  2.2 7  3.5 100    0   78 281 -304  4
4107500 2385500  1  7 16  -2.2  965  71  3.2 8  3.5 100    0   34 287 -304  4
4107500 2385500  1  7 17  -2.9  965  99  3.5 8  3.3 100    0    5 291 -305  4
4107500 2385500  1  7 18  -3.4  966  80  3.9 8  3.2 100    0    0 289 -303  4
4107500 2385500  1  7 19  -3.6  966  71  3.2 7  3.1 100    0    0 282 -297  4
4107500 2385500  1  7 20  -4.0  966  70  2.6 7  3.0 100    0    0 276 -292  4
4107500 2385500  1  7 21  -3.9  967  90  2.1 8  3.0 100    0    0 283 -293  4
4107500 2385500  1  7 22  -4.0  967 119  2.7 8  3.0 100    0    0 289 -295  4
4107500 2385500  1  7 23  -4.4  966 129  3.2 8  2.9 100    0    0 287 -296  4
4107500 2385500  1  7 24  -4.4  966 117  2.1 7  2.9 100    0    0 280 -294  4
4107500 2385500  1  8  1  -4.6  966 105  1.9 7  2.8 100    0    0 274 -287  4
4107500 2385500  1  8  2  -4.8  966  77  2.1 7  2.8 100    0    0 273 -281  4
4107500 2385500  1  8  3  -5.3  965  79  2.2 7  2.7 100    0    0 271 -279  4
4107500 2385500  1  8  4  -5.4  965  98  1.8 7  2.7 100    0    0 270 -278  4
4107500 2385500  1  8  5  -5.4  966 117  1.3 8  2.7 100    0    0 275 -277  4
4107500 2385500  1  8  6  -6.0  966  51  0.9 6  2.6 100    0    0 268 -276  4
4107500 2385500  1  8  7  -5.6  967  50  1.0 7  2.6 100    0    0 262 -275  4
4107500 2385500  1  8  8  -5.5  967  20  1.6 8  2.6 100    0    0 274 -274  4
4107500 2385500  1  8  9  -5.6  968  49  1.1 8  2.6 100    4   10 279 -273  4
4107500 2385500  1  8 10  -5.3  969  51  1.2 8  2.6 100   17   45 279 -274  4
4107500 2385500  1  8 11  -4.9  970 360  1.1 7  2.7 100    4   74 274 -277  4
4107500 2385500  1  8 12  -4.4  970  10  1.3 6  2.8 100    0   87 265 -282  4
4107500 2385500  1  8 13  -4.3  970  21  1.3 7  2.9 100    0   99 265 -286  4
4107500 2385500  1  8 14  -3.9  970  21  1.4 7  2.9 100   22  100 270 -289  4
4107500 2385500  1  8 15  -3.7  970  11  1.5 6  3.0 100   30   70 265 -290  4
4107500 2385500  1  8 16  -4.1  970  39  1.3 7  3.0 100   13   37 265 -295  4
4107500 2385500  1  8 17  -4.5  970 360  1.3 8  2.9 100    0    6 275 -298  4
4107500 2385500  1  8 18  -4.7  970 339  1.5 7  2.8 100    0    0 274 -298  4
4107500 2385500  1  8 19  -5.1  971 350  1.2 7  2.8 100    0    0 267 -299  4
4107500 2385500  1  8 20  -4.9  971  67  1.6 6  2.7 100    0    0 262 -300  4
4107500 2385500  1  8 21  -5.4  971  63  1.6 7  2.7 100    0    0 261 -298  4
4107500 2385500  1  8 22  -6.0  971  98  1.6 8  2.6 100    0    0 269 -296  4
4107500 2385500  1  8 23  -6.2  971  81  1.1 8  2.5 100    0    0 272 -297  4
4107500 2385500  1  8 24  -6.3  972  80  1.3 8  2.5 100    0    0 272 -296  4
4107500 2385500  1  9  1  -6.3  972  52  1.3 7  2.5 100    0    0 266 -294  4
4107500 2385500  1  9  2  -6.7  972 137  1.2 7  2.4 100    0    0 259 -290  4
4107500 2385500  1  9  3  -6.6  972 132  1.7 8  2.4 100    0    0 261 -282  4
4107500 2385500  1  9  4  -6.5  972 126  1.8 7  2.4 100    0    0 262 -274  4
4107500 2385500  1  9  5  -7.1  972 191  1.4 6  2.4 100    0    0 251 -265  4
4107500 2385500  1  9  6  -7.6  971 275  1.3 6  2.3 100    0    0 244 -259  4
4107500 2385500  1  9  7  -7.5  971 225  1.1 7  2.2 100    0    0 247 -257  4
4107500 2385500  1  9  8  -8.0  972 248  1.3 7  2.2 100    0    0 249 -255  4
4107500 2385500  1  9  9  -7.6  972 127  0.9 7  2.2 100    2   15 247 -254  4
4107500 2385500  1  9 10  -7.1  973  82  0.7 5  2.3 100   20   67 237 -255  4
4107500 2385500  1  9 11  -6.6  973 295  1.5 5  2.4 100   20  114 228 -262  4
4107500 2385500  1  9 12  -5.7  974 260  1.3 3  2.5  98   86  145 221 -270  4
4107500 2385500  1  9 13  -3.0  974 330  0.8 0  2.6  91  180  122 208 -281  4
4107500 2385500  1  9 14  -3.1  973 347  1.2 0  2.7  86  186  105 203 -287  4
4107500 2385500  1  9 15  -4.0  973 347  1.7 1  2.7  89  149   82 204 -283  4
4107500 2385500  1  9 16  -5.0  973 358  2.0 4  2.7  94   64   58 208 -275  4
4107500 2385500  1  9 17  -6.2  973   4  1.3 3  2.6  99    0   13 208 -267  4
4107500 2385500  1  9 18  -6.7  974 357  1.0 5  2.4 100    0    0 206 -260  4
4107500 2385500  1  9 19  -7.0  973   9  1.0 5  2.4 100    0    0 208 -256  4
4107500 2385500  1  9 20  -7.3  973  14  1.2 5  2.3 100    0    0 208 -254  4
4107500 2385500  1  9 21  -7.2  973  28  1.0 8  2.3 100    0    0 214 -253  4
4107500 2385500  1  9 22  -7.5  973 340  0.8 6  2.3 100    0    0 216 -252  4
4107500 2385500  1  9 23  -7.4  973 343  1.0 7  2.3 100    0    0 215 -251  4
4107500 2385500  1  9 24  -7.6  973 321  1.3 8  2.2 100    0    0 220 -250  4
4107500 2385500  1 10  1  -7.8  973 301  1.0 5  2.2 100    0    0 214 -249  4
4107500 2385500  1 10  2  -8.1  973 292  1.4 5  2.2 100    0    0 208 -248  4
4107500 2385500  1 10  3  -8.4  973 281  1.0 5  2.1 100    0    0 207 -248  4
4107500 2385500  1 10  4  -8.6  973 250  1.2 6  2.1 100    0    0 209 -247  4
4107500 2385500  1 10  5  -9.7  973 284  1.3 3  2.0 100    0    0 203 -247  4
4107500 2385500  1 10  6 -10.6  972 322  1.2 1  1.8 100    0    0 187 -247  4
4107500 2385500  1 10  7 -11.2  971 286  0.8 1  1.7 100    0    0 180 -246  4
4107500 2385500  1 10  8 -11.5  972 289  0.8 3  1.7 100    0    0 184 -245  4
4107500 2385500  1 10  9 -10.6  972 313  0.9 2  1.7 100   15   19 187 -246  4
4107500 2385500  1 10 10  -9.7  973 314  0.7 3  1.8 100   98   52 190 -248  4
4107500 2385500  1 10 11  -7.4  973 301  1.0 1  2.1 100  138   91 193 -255  4
4107500 2385500  1 10 12  -5.6  974  14  0.9 0  2.4 100  184  112 191 -265  4
4107500 2385500  1 10 13  -2.9  973  32  1.1 0  2.7  92  176  129 195 -274  4
4107500 2385500  1 10 14  -2.6  972  12  1.4 0  2.7  83  174  115 200 -279  4
4107500 2385500  1 10 15  -2.7  973  11  1.4 0  2.6  81  136   92 201 -281  4
4107500 2385500  1 10 16  -3.5  972   2  1.3 1  2.7  85   66   60 204 -278  4
4107500 2385500  1 10 17  -5.0  971   2  1.1 1  2.6  92    2   15 204 -271  4
4107500 2385500  1 10 18  -6.5  971  25  1.4 0  2.5  98    0    0 196 -265  4
4107500 2385500  1 10 19  -7.7  971  50  1.4 0  2.3 100    0    0 188 -262  4
4107500 2385500  1 10 20  -8.8  970  40  1.1 0  2.1 100    0    0 183 -258  4
4107500 2385500  1 10 21  -9.5  970 347  1.5 2  2.0 100    0    0 184 -256  4
4107500 2385500  1 10 22 -11.0  970 353  1.3 3  1.8 100    0    0 190 -257  4
4107500 2385500  1 10 23 -11.5  970 346  1.0 3  1.7 100    0    0 190 -255  4
4107500 2385500  1 10 24 -11.5  970 320  0.7 8  1.6 100    0    0 205 -253  4
4107500 2385500  1 11  1 -12.0  969 338  1.1 3  1.6 100    0    0 205 -252  4
4107500 2385500  1 11  2 -11.8  970 322  1.2 4  1.6 100    0    0 190 -254  4
4107500 2385500  1 11  3 -11.9  970 343  1.2 5  1.6 100    0    0 197 -257  4
4107500 2385500  1 11  4 -12.7  970 334  0.7 0  1.5 100    0    0 180 -262  4
4107500 2385500  1 11  5 -13.1  970 336  1.3 1  1.5 100    0    0 162 -275  4
4107500 2385500  1 11  6 -12.9  970 322  1.0 1  1.5 100    0    0 166 -277  4
4107500 2385500  1 11  7 -12.7  970 322  1.5 1  1.5 100    0    0 167 -265  4
4107500 2385500  1 11  8 -12.5  970 352  1.0 3  1.5 100    0    0 176 -262  4
4107500 2385500  1 11  9 -11.5  970  87  0.7 3  1.6 100    7   18 188 -261  4
4107500 2385500  1 11 10  -8.6  971 354  0.4 4  1.8 100   73   55 198 -265  4
4107500 2385500  1 11 11  -6.7  971 182  0.8 2  2.2 100  142   86 200 -280  4
4107500 2385500  1 11 12  -4.1  972 330  0.9 2  2.6  99  205   98 196 -290  4
4107500 2385500  1 11 13  -0.4  972  13  1.0 2  2.9  88  192  118 204 -292  4
4107500 2385500  1 11 14   1.0  971   7  1.0 2  3.0  75  182  108 207 -296  4
4107500 2385500  1 11 15   2.0  971  98  1.5 1  3.1  70  143   86 202 -301  4
4107500 2385500  1 11 16   0.9  971 272  1.3 4  3.2  72   71   57 212 -303  4
4107500 2385500  1 11 17  -1.9  970 100  0.9 6  3.1  82    3   17 236 -300  4
4107500 2385500  1 11 18  -3.1  970 309  1.4 6  3.0  92    0    0 244 -299  4
4107500 2385500  1 11 19  -4.4  970 110  0.8 5  2.9  98    0    0 236 -299  4
4107500 2385500  1 11 20  -5.3  970 182  1.6 5  2.8 100    0    0 229 -300  4
4107500 2385500  1 11 21  -6.0  970 180  1.1 6  2.6 100    0    0 233 -299  4
4107500 2385500  1 11 22  -6.6  970   1  0.7 1  2.5 100    0    0 212 -299  4
4107500 2385500  1 11 23  -5.3  970 169  1.9 1  2.5 100    0    0 189 -299  4
