Koordinatensystem : Lambert konform konisch
Rechtswert        : 4110500 Meter
Hochwert          : 2385500 Meter
Hoehenlage        : 529 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4110500 2385500  1  3 20   4.7  952 260  3.4 3  4.7  80    0    0 264 -315  2
4110500 2385500  1  3 21   3.7  952 230  3.5 2  4.7  86    0    0 246 -314  2
4110500 2385500  1  3 22   3.2  952 180  2.0 1  4.8  92    0    0 234 -314  2
4110500 2385500  1  3 23   2.7  952 180  2.0 1  4.7  94    0    0 228 -312  2
4110500 2385500  1  3 24   2.1  952 160  1.9 1  4.5  94    0    0 228 -311  2
4110500 2385500  1  4  1   1.7  951 150  2.0 0  4.4  95    0    0 222 -311  2
4110500 2385500  1  4  2   1.5  951 150  1.9 0  4.4  97    0    0 213 -311  2
4110500 2385500  1  4  3   1.2  950 150  2.7 0  4.4  99    0    0 208 -311  2
4110500 2385500  1  4  4   1.1  950 150  2.7 0  4.4  99    0    0 207 -312  2
4110500 2385500  1  4  5   0.7  949 140  2.7 0  4.3  99    0    0 203 -312  2
4110500 2385500  1  4  6   0.8  948 130  2.1 0  4.3 100    0    0 196 -313  2
4110500 2385500  1  4  7   0.4  948 120  2.1 2  4.2 100    0    0 202 -313  2
4110500 2385500  1  4  8   0.5  947 120  2.8 4  4.2 100    0    0 221 -313  2
4110500 2385500  1  4  9   0.6  946 130  2.7 5  4.2  99    3   18 241 -314  2
4110500 2385500  1  4 10   1.1  945 120  2.6 7  4.2  97    6   64 264 -314  2
4110500 2385500  1  4 11   1.9  945 120  1.2 7  4.3  94    1   84 285 -317  2
4110500 2385500  1  4 12   2.7  945 110  1.9 7  4.3  90    0   83 288 -321  2
4110500 2385500  1  4 13   3.5  944 170  2.0 7  4.3  85    3  121 292 -324  2
4110500 2385500  1  4 14   3.2  944 195  1.3 6  4.4  85   11  133 286 -328  2
4110500 2385500  1  4 15   2.6  944 230  2.2 7  4.4  88    0   70 286 -332  2
4110500 2385500  1  4 16   3.3  945 240  2.2 8  4.4  87    1   42 302 -334  2
4110500 2385500  1  4 17   4.4  945 250  3.8 8  4.3  79    0    4 312 -334  2
4110500 2385500  1  4 18   4.3  946 210  3.1 8  4.5  81    0    0 314 -334  2
4110500 2385500  1  4 19   4.5  947 220  3.9 8  5.1  91    0    0 315 -333  2
4110500 2385500  1  4 20   5.1  947 240  5.5 8  5.3  92    0    0 317 -331  2
4110500 2385500  1  4 21   5.3  947 240  4.8 8  5.2  88    0    0 317 -330  2
4110500 2385500  1  4 22   5.6  948 240  4.7 7  5.0  84    0    0 311 -330  2
4110500 2385500  1  4 23   5.7  949 240  3.8 7  4.8  79    0    0 303 -328  2
4110500 2385500  1  4 24   5.7  949 220  3.1 7  4.6  75    0    0 301 -329  2
4110500 2385500  1  5  1   5.6  949 220  2.2 6  4.3  72    0    0 292 -328  2
4110500 2385500  1  5  2   4.8  949 210  2.1 2  4.1  71    0    0 258 -324  2
4110500 2385500  1  5  3   4.2  949 190  2.1 1  4.0  72    0    0 231 -321  2
4110500 2385500  1  5  4   3.1  949 170  2.0 2  3.9  75    0    0 233 -320  2
4110500 2385500  1  5  5   2.3  948 150  2.7 1  4.0  81    0    0 233 -319  2
4110500 2385500  1  5  6   1.8  948 160  1.9 2  4.0  84    0    0 235 -319  2
4110500 2385500  1  5  7   1.6  947 150  2.8 4  3.9  85    0    0 249 -320  2
4110500 2385500  1  5  8   2.3  946 140  3.4 7  3.9  83    0    0 271 -322  2
4110500 2385500  1  5  9   2.7  946 140  3.5 7  3.9  80    1   14 285 -324  2
4110500 2385500  1  5 10   3.2  945 130  3.6 7  3.9  78    4   60 288 -326  2
4110500 2385500  1  5 11   4.0  944 120  3.0 7  3.9  75   12  107 291 -329  2
4110500 2385500  1  5 12   4.8  943 120  2.2 6  4.0  72   13  138 287 -333  2
4110500 2385500  1  5 13   5.2  942 148  2.0 7  4.1  70    0  101 286 -335  2
4110500 2385500  1  5 14   5.0  942 118  1.9 7  4.0  69    0   69 293 -337  2
4110500 2385500  1  5 15   5.6  941 120  2.0 7  4.0  68    0   69 294 -339  2
4110500 2385500  1  5 16   5.2  941 110  2.8 8  4.2  70    0   39 308 -341  2
4110500 2385500  1  5 17   5.4  940 229  2.1 7  4.3  71    0    6 310 -342  2
4110500 2385500  1  5 18   5.1  940 250  2.1 7  4.4  74    0    0 300 -342  2
4110500 2385500  1  5 19   5.1  940 140  2.7 8  4.8  81    0    0 315 -343  2
4110500 2385500  1  5 20   6.0  940 150  4.0 8  4.7  77    0    0 329 -343  2
4110500 2385500  1  5 21   6.3  939 150  3.4 8  4.1  65    0    0 329 -342  2
4110500 2385500  1  5 22   6.8  939 210  1.1 8  3.9  60    0    0 330 -341  2
4110500 2385500  1  5 23   5.0  939 167  1.9 8  4.3  69    0    0 329 -340  2
4110500 2385500  1  5 24   5.3  939  80  1.8 8  4.7  79    0    0 327 -340  2
4110500 2385500  1  6  1   4.7  939 185  1.4 8  4.6  80    0    0 325 -339  2
4110500 2385500  1  6  2   4.5  939 237  2.1 8  4.8  84    0    0 325 -340  2
4110500 2385500  1  6  3   4.5  939 120  1.4 8  4.9  86    0    0 325 -342  2
4110500 2385500  1  6  4   5.1  939 170  2.1 8  5.0  86    0    0 325 -345  2
4110500 2385500  1  6  5   5.7  940 160  1.5 8  4.9  82    0    0 325 -346  2
4110500 2385500  1  6  6   5.6  940 230  2.2 8  4.9  80    0    0 325 -346  2
4110500 2385500  1  6  7   6.1  941 160  2.0 8  5.2  83    0    0 325 -347  2
4110500 2385500  1  6  8   5.9  941 180  1.6 7  5.4  87    0    0 320 -348  2
4110500 2385500  1  6  9   6.1  941 180  3.1 7  5.5  88   11    5 314 -349  2
4110500 2385500  1  6 10   8.5  942 240  4.7 7  6.0  88    0   38 318 -349  2
4110500 2385500  1  6 11   9.2  942 220  3.4 8  6.5  86    0   42 326 -351  2
4110500 2385500  1  6 12   8.9  943 220  3.3 8  6.4  83    0   54 330 -352  2
4110500 2385500  1  6 13   8.4  944  17  5.5 8  6.7  89    0   47 328 -350  2
4110500 2385500  1  6 14   6.9  944   2  4.6 8  6.8  97    0   36 325 -348  2
4110500 2385500  1  6 15   6.2  945 260  3.1 7  6.5 100    0   35 315 -348  2
4110500 2385500  1  6 16   5.7  945 260  2.3 8  6.2 100    0   30 313 -346  2
4110500 2385500  1  6 17   5.4  947  67  1.3 8  6.0 100    0    2 315 -344  2
4110500 2385500  1  6 18   5.2  947 207  1.2 8  5.9 100    0    0 313 -342  2
4110500 2385500  1  6 19   5.0  948 310  1.3 7  5.9 100    0    0 309 -341  2
4110500 2385500  1  6 20   4.4  948 310  2.0 8  5.7 100    0    0 307 -339  2
4110500 2385500  1  6 21   3.8  949 300  1.7 8  5.4 100    0    0 311 -337  2
4110500 2385500  1  6 22   3.6  949 360  1.1 8  5.3 100    0    0 311 -336  2
4110500 2385500  1  6 23   3.3  949 320  1.9 8  5.2 100    0    0 312 -335  2
4110500 2385500  1  6 24   3.1  949  23  1.8 7  5.1 100    0    0 305 -334  2
4110500 2385500  1  7  1   2.7  949 310  2.4 7  5.0 100    0    0 298 -333  2
4110500 2385500  1  7  2   2.5  949 260  1.0 7  4.9 100    0    0 299 -332  2
4110500 2385500  1  7  3   2.4  949 290  1.9 6  4.8 100    0    0 293 -331  2
4110500 2385500  1  7  4   1.2  950 290  1.8 8  4.6 100    0    0 297 -329  2
4110500 2385500  1  7  5   0.3  951 270  1.0 5  4.3 100    0    0 287 -326  2
4110500 2385500  1  7  6   0.1  951 250  1.0 7  4.1 100    0    0 278 -320  2
4110500 2385500  1  7  7   0.1  951  70  0.9 8  4.1 100    0    0 296 -316  2
4110500 2385500  1  7  8  -0.1  952   0  0.3 7  4.0 100    0    0 296 -315  2
4110500 2385500  1  7  9   0.1  952 360  0.3 8  4.0 100   14   18 297 -315  2
4110500 2385500  1  7 10   0.0  952 360  0.2 8  4.1 100   14   66 304 -315  2
4110500 2385500  1  7 11   0.5  953   0  0.2 5  4.1 100    0   74 285 -315  2
4110500 2385500  1  7 12   0.5  953 178  0.2 7  4.2 100    0   46 280 -315  2
4110500 2385500  1  7 13   0.4  953 117  0.9 8  4.2 100    0   72 298 -315  2
4110500 2385500  1  7 14   0.6  952  80  0.9 5  4.2 100    2  100 286 -315  2
4110500 2385500  1  7 15   0.4  952  90  0.9 7  4.2 100    0   53 281 -315  2
4110500 2385500  1  7 16   0.2  952   0  0.2 8  4.1 100    0   36 298 -315  2
4110500 2385500  1  7 17  -0.1  952  60  1.0 6  4.1 100    0    3 291 -315  2
4110500 2385500  1  7 18  -0.1  951   0  0.2 8  4.0 100    0    0 290 -315  2
4110500 2385500  1  7 19  -0.2  951   0  0.2 7  4.0 100    0    0 295 -315  2
4110500 2385500  1  7 20  -0.1  951 360  0.3 7  4.0 100    0    0 287 -315  2
4110500 2385500  1  7 21  -0.2  952 360  0.3 8  4.0 100    0    0 292 -315  2
4110500 2385500  1  7 22  -0.2  952 360  0.4 7  4.0 100    0    0 291 -315  2
4110500 2385500  1  7 23  -0.2  951 360  0.3 7  4.0 100    0    0 285 -315  2
4110500 2385500  1  7 24  -0.1  951 360  0.4 7  4.0 100    0    0 284 -315  2
4110500 2385500  1  8  1   0.0  952 360  0.3 7  4.0 100    0    0 285 -315  2
4110500 2385500  1  8  2  -0.2  951 360  0.4 6  4.0 100    0    0 278 -315  2
4110500 2385500  1  8  3  -0.1  951 360  0.3 6  4.0 100    0    0 272 -315  2
4110500 2385500  1  8  4  -0.2  951 360  0.3 8  4.0 100    0    0 284 -315  2
4110500 2385500  1  8  5  -0.1  951 360  0.3 8  4.0 100    0    0 298 -315  2
4110500 2385500  1  8  6   0.0  951 360  0.3 8  4.0 100    0    0 300 -315  2
4110500 2385500  1  8  7   0.0  951 360  0.2 7  4.0 100    0    0 294 -315  2
4110500 2385500  1  8  8   0.0  951 360  0.2 8  4.0 100    0    0 295 -315  2
4110500 2385500  1  8  9   0.1  951 360  0.2 7  4.1 100    1   14 297 -315  2
4110500 2385500  1  8 10   0.2  952 360  0.2 8  4.1 100    0   45 298 -315  2
4110500 2385500  1  8 11   0.2  951 360  0.2 8  4.1 100    0   62 305 -315  2
4110500 2385500  1  8 12   0.6  951 360  0.3 8  4.2 100    0   68 305 -315  2
4110500 2385500  1  8 13   0.6  951 300  1.1 8  4.2 100    0   67 306 -315  2
4110500 2385500  1  8 14   0.7  951 310  1.3 7  4.2 100    0   93 299 -315  2
4110500 2385500  1  8 15   0.6  950 300  2.0 7  4.2 100    5   96 293 -315  2
4110500 2385500  1  8 16   0.5  950 290  1.9 8  4.2 100    0   39 301 -315  2
4110500 2385500  1  8 17   0.2  950 310  1.0 8  4.2 100    0    2 306 -315  2
4110500 2385500  1  8 18   0.2  951 310  1.0 8  4.1 100    0    0 306 -315  2
4110500 2385500  1  8 19   0.1  951 290  1.7 6  4.1 100    0    0 294 -315  2
4110500 2385500  1  8 20   0.1  951 280  1.8 7  4.1 100    0    0 288 -315  2
4110500 2385500  1  8 21   0.0  951 280  1.1 7  4.1 100    0    0 293 -315  2
4110500 2385500  1  8 22   0.1  952 250  1.9 8  4.1 100    0    0 298 -315  2
4110500 2385500  1  8 23   0.4  952 280  1.9 8  4.1 100    0    0 304 -315  2
4110500 2385500  1  8 24   0.4  952 270  1.2 8  4.2 100    0    0 303 -315  2
4110500 2385500  1  9  1   0.5  952 250  2.1 7  4.2 100    0    0 296 -315  2
4110500 2385500  1  9  2   0.5  953 290  1.4 8  4.2 100    0    0 297 -315  2
4110500 2385500  1  9  3   0.6  953 270  1.4 8  4.2 100    0    0 302 -315  2
4110500 2385500  1  9  4   0.5  954 270  1.4 8  4.2 100    0    0 302 -315  2
4110500 2385500  1  9  5   0.4  953 270  2.1 8  4.2 100    0    0 300 -315  2
4110500 2385500  1  9  6   0.3  953 270  2.2 7  4.1 100    0    0 295 -314  2
4110500 2385500  1  9  7   0.3  953 280  3.0 6  4.1 100    0    0 284 -314  2
4110500 2385500  1  9  8  -0.1  954 260  2.4 5  4.1 100    0    0 273 -313  2
4110500 2385500  1  9  9  -0.2  955 240  3.1 5  4.0 100    8   17 266 -312  2
4110500 2385500  1  9 10   0.3  955 240  3.0 4  4.0 100   37   68 260 -313  2
4110500 2385500  1  9 11   0.7  956 240  2.9 3  4.2 100  138  102 250 -314  2
4110500 2385500  1  9 12   1.4  956 240  3.7 0  4.1  95  179  124 230 -315  2
4110500 2385500  1  9 13   2.7  956 240  2.9 0  3.9  84  200  129 216 -315  2
4110500 2385500  1  9 14   3.7  955 270  2.1 0  3.8  76  201  124 217 -315  2
4110500 2385500  1  9 15   4.2  955 210  2.0 0  3.9  73  139  103 219 -315  2
4110500 2385500  1  9 16   2.5  955 220  1.1 3  3.8  75   58   61 234 -313  2
4110500 2385500  1  9 17   2.0  955 180  1.1 2  3.8  80    1   12 241 -307  2
4110500 2385500  1  9 18   0.5  955 140  1.2 1  3.8  87    0    0 229 -300  2
4110500 2385500  1  9 19  -1.1  954 110  1.9 2  3.8  97    0    0 224 -298  2
4110500 2385500  1  9 20  -0.3  954 120  2.0 4  3.8  99    0    0 233 -298  2
4110500 2385500  1  9 21  -1.2  954 100  1.9 4  3.8  99    0    0 240 -296  2
4110500 2385500  1  9 22  -1.4  954 120  2.6 3  3.7 100    0    0 233 -294  2
4110500 2385500  1  9 23  -1.8  953 120  1.9 2  3.6 100    0    0 224 -292  2
4110500 2385500  1  9 24  -2.3  953  80  1.9 4  3.5 100    0    0 224 -289  2
4110500 2385500  1 10  1  -2.8  953 100  1.9 6  3.3 100    0    0 238 -284  2
4110500 2385500  1 10  2  -2.6  953 110  1.3 6  3.3 100    0    0 246 -280  2
4110500 2385500  1 10  3  -2.7  953 140  2.0 8  3.3 100    0    0 255 -278  2
4110500 2385500  1 10  4  -3.6  953 280  1.3 7  3.2 100    0    0 259 -277  2
4110500 2385500  1 10  5  -4.0  952 280  1.3 7  3.0 100    0    0 253 -276  2
4110500 2385500  1 10  6  -3.9  952 220  1.2 8  3.0 100    0    0 259 -276  2
4110500 2385500  1 10  7  -2.5  953 220  1.3 7  3.2 100    0    0 261 -277  2
4110500 2385500  1 10  8  -3.0  953  90  1.2 7  3.3 100    0    0 259 -276  2
4110500 2385500  1 10  9  -2.6  953  20  2.0 7  3.3 100    0    8 259 -276  2
4110500 2385500  1 10 10  -2.1  953  70  1.5 7  3.4 100    0   41 261 -276  2
4110500 2385500  1 10 11  -1.0  953   0  1.5 7  3.6 100    1   85 264 -279  2
4110500 2385500  1 10 12  -0.4  954 330  1.6 8  3.8 100    1  106 271 -284  2
4110500 2385500  1 10 13   0.3  954 310  2.2 8  4.0  99    1  114 278 -289  2
4110500 2385500  1 10 14   1.6  954  70  1.4 5  4.1  95   18  154 265 -292  2
4110500 2385500  1 10 15   3.8  954 130  2.1 2  4.2  86   61  141 236 -294  2
4110500 2385500  1 10 16   3.7  953 170  2.1 6  4.1  78   17   72 245 -293  2
4110500 2385500  1 10 17   3.0  953 150  2.2 7  4.1  80    0    8 273 -291  2
4110500 2385500  1 10 18   2.6  953 150  1.5 7  4.4  89    0    0 277 -289  2
4110500 2385500  1 10 19   2.5  953 150  2.1 6  4.5  93    0    0 269 -288  2
4110500 2385500  1 10 20   2.6  953 170  2.2 6  4.7  96    0    0 262 -290  2
4110500 2385500  1 10 21   2.7  953 190  2.9 6  4.8  98    0    0 265 -292  2
4110500 2385500  1 10 22   3.0  953 190  2.4 7  4.9  99    0    0 275 -295  2
4110500 2385500  1 10 23   2.6  953 230  1.6 8  4.9 100    0    0 287 -297  2
4110500 2385500  1 10 24   2.1  953 200  2.3 7  4.8 100    0    0 287 -300  2
4110500 2385500  1 11  1   3.1  954 180  3.2 7  4.9 100    0    0 283 -302  2
4110500 2385500  1 11  2   3.3  953 180  2.8 7  5.0  99    0    0 285 -302  2
4110500 2385500  1 11  3   3.4  953 170  2.1 7  4.9  94    0    0 287 -306  2
4110500 2385500  1 11  4   3.4  953 180  1.5 8  4.7  92    0    0 295 -311  2
4110500 2385500  1 11  5   2.9  953 180  2.9 8  4.9  96    0    0 301 -313  2
4110500 2385500  1 11  6   2.1  953 310  2.3 8  4.8 100    0    0 301 -313  2
4110500 2385500  1 11  7   2.8  954 210  2.1 7  4.8 100    0    0 298 -314  2
4110500 2385500  1 11  8   3.6  954 210  2.8 8  5.1 100    0    0 302 -314  2
4110500 2385500  1 11  9   3.8  954 230  2.1 8  5.3 100    0    7 310 -315  2
4110500 2385500  1 11 10   3.8  955 240  1.2 8  5.3 100    0   42 310 -315  2
4110500 2385500  1 11 11   4.3  955 240  1.1 7  5.4 100    0   70 306 -315  2
4110500 2385500  1 11 12   4.5  956 220  1.1 8  5.5 100    0   69 306 -315  2
4110500 2385500  1 11 13   4.9  956  10  1.1 6  5.6 100    4  131 300 -315  2
4110500 2385500  1 11 14   5.3  956  50  1.0 6  5.8 100    4  119 291 -315  2
4110500 2385500  1 11 15   4.8  956  50  1.1 8  5.8 100    0   50 300 -315  2
4110500 2385500  1 11 16   4.5  956  70  1.1 8  5.6 100    1   46 310 -314  2
4110500 2385500  1 11 17   4.2  957  80  1.9 7  5.5 100    0    7 304 -310  2
4110500 2385500  1 11 18   4.0  957  70  2.0 6  5.4 100    0    0 293 -306  2
4110500 2385500  1 11 19   2.7  957  70  2.0 7  5.1 100    0    0 289 -302  2
4110500 2385500  1 11 20   2.3  958  50  2.1 7  4.8 100    0    0 290 -299  2
4110500 2385500  1 11 21   1.5  959  60  2.2 5  4.6 100    0    0 278 -297  2
4110500 2385500  1 11 22   1.3  958  70  2.3 7  4.4 100    0    0 276 -296  2
4110500 2385500  1 11 23   0.9  958  40  3.0 7  4.3 100    0    0 286 -295  2
4110500 2385500  1 11 24   0.7  959  50  3.0 6  4.3 100    0    0 280 -294  2
4110500 2385500  1 12  1   0.4  959  40  3.7 5  4.2 100    0    0 269 -296  2
4110500 2385500  1 12  2   0.3  959  50  3.0 7  4.1 100    0    0 273 -301  2
4110500 2385500  1 12  3   0.1  959  50  3.9 8  4.1 100    0    0 289 -305  2
