Koordinatensystem : Lambert konform konisch
Rechtswert        : 4111500 Meter
Hochwert          : 2384500 Meter
Hoehenlage        : 526 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4111500 2384500  1  4 20  -2.4  955 254  5.1 8  2.6  78    0    0 268 -306  2
4111500 2384500  1  4 21  -2.5  955 259  5.4 8  2.7  82    0    0 269 -306  2
4111500 2384500  1  4 22  -2.1  955 265  6.0 8  2.8  83    0    0 269 -306  2
4111500 2384500  1  4 23  -1.8  955 273  5.4 8  2.9  82    0    0 270 -307  2
4111500 2384500  1  4 24  -1.7  955 261  5.3 8  2.9  82    0    0 270 -307  2
4111500 2384500  1  5  1  -1.3  955 261  6.5 8  2.9  81    0    0 269 -307  2
4111500 2384500  1  5  2  -1.3  955 264  5.3 8  2.9  81    0    0 270 -306  2
4111500 2384500  1  5  3  -1.0  955 250  6.3 8  3.0  81    0    0 271 -305  2
4111500 2384500  1  5  4  -0.8  955 262  5.9 8  3.1  81    0    0 271 -304  2
4111500 2384500  1  5  5  -0.7  955 262  5.6 8  3.1  81    0    0 272 -304  2
4111500 2384500  1  5  6  -0.6  955 262  5.8 8  3.2  82    0    0 272 -304  2
4111500 2384500  1  5  7  -0.7  955 250  6.5 8  3.4  88    0    0 272 -304  2
4111500 2384500  1  5  8  -0.5  955 258  6.5 7  3.5  90    0    0 269 -304  2
4111500 2384500  1  5  9  -0.2  956 261  5.7 7  3.5  89    5   19 265 -305  2
4111500 2384500  1  5 10   0.0  957 266  5.8 7  3.6  90   19   75 267 -306  2
4111500 2384500  1  5 11   0.1  957 270  5.4 7  3.6  90    4   93 269 -309  2
4111500 2384500  1  5 12   0.0  957 258  5.7 8  3.7  92    0   40 275 -312  2
4111500 2384500  1  5 13   0.2  958 274  5.5 7  3.8  93    0   48 278 -314  2
4111500 2384500  1  5 14   0.4  958 282  5.4 8  3.7  91    0   64 281 -314  2
4111500 2384500  1  5 15   0.4  958 282  4.0 8  3.6  88    0   32 286 -315  2
4111500 2384500  1  5 16   0.1  958 278  3.8 8  3.7  91    0   24 286 -315  2
4111500 2384500  1  5 17   0.2  959 270  3.4 8  3.7  92    0    8 285 -314  2
4111500 2384500  1  5 18  -0.1  959 270  2.6 8  3.7  93    0    0 285 -313  2
4111500 2384500  1  5 19  -0.2  960 259  2.3 7  3.8  95    0    0 281 -313  2
4111500 2384500  1  5 20  -0.1  960 279  1.9 7  3.7  95    0    0 277 -314  2
4111500 2384500  1  5 21  -0.1  960 260  1.4 8  3.7  94    0    0 281 -313  2
4111500 2384500  1  5 22  -0.2  961 359  0.3 8  3.7  95    0    0 285 -313  2
4111500 2384500  1  5 23  -0.1  961 359  0.3 8  3.7  95    0    0 285 -312  2
4111500 2384500  1  5 24  -0.1  961   1  0.4 8  3.8  95    0    0 285 -312  2
4111500 2384500  1  6  1   0.0  961 359  0.2 8  3.8  95    0    0 286 -311  2
4111500 2384500  1  6  2   0.1  961 111  0.4 7  3.8  95    0    0 282 -311  2
4111500 2384500  1  6  3   0.4  961 358  0.3 8  3.9  95    0    0 284 -312  2
4111500 2384500  1  6  4   0.0  961 358  0.3 8  3.9  96    0    0 290 -313  2
4111500 2384500  1  6  5   0.2  961  90  0.4 7  3.9  96    0    0 286 -314  2
4111500 2384500  1  6  6   0.3  961 130  0.5 7  3.9  95    0    0 282 -315  2
4111500 2384500  1  6  7   0.5  961   0  0.4 7  3.9  95    0    0 283 -316  2
4111500 2384500  1  6  8   0.5  961 130  1.4 8  4.0  96    0    0 290 -316  2
4111500 2384500  1  6  9   0.6  961 120  1.2 8  4.0  95    0   11 298 -316  2
4111500 2384500  1  6 10   0.8  961 140  2.1 8  4.0  95    5   61 300 -316  2
4111500 2384500  1  6 11   1.2  961 130  1.7 7  4.0  93    6   96 294 -316  2
4111500 2384500  1  6 12   1.7  962 110  1.3 7  4.0  90    0   83 288 -316  2
4111500 2384500  1  6 13   2.1  961 100  0.9 6  4.0  87    4  119 282 -317  2
4111500 2384500  1  6 14   2.2  960 130  1.6 7  3.9  84    1   96 282 -316  2
4111500 2384500  1  6 15   2.2  960  80  1.1 8  3.9  84    4   80 302 -316  2
4111500 2384500  1  6 16   1.5  960 101  0.9 8  4.0  87    6   53 311 -316  2
4111500 2384500  1  6 17   1.1  960  91  1.2 7  3.9  90    0    8 301 -316  2
4111500 2384500  1  6 18   0.7  960  81  1.0 8  4.0  93    0    0 301 -316  2
4111500 2384500  1  6 19   0.1  959   0  0.9 8  3.9  94    0    0 308 -319  2
4111500 2384500  1  6 20  -0.1  959 149  0.5 8  3.8  94    0    0 307 -323  2
4111500 2384500  1  6 21   0.7  959 180  1.2 8  3.9  95    0    0 308 -325  2
4111500 2384500  1  6 22   1.4  959 200  1.3 8  4.1  94    0    0 312 -326  2
4111500 2384500  1  6 23   1.7  959 209  1.6 8  4.2  94    0    0 313 -328  2
4111500 2384500  1  6 24   1.6  958 229  1.4 8  4.3  95    0    0 314 -330  2
4111500 2384500  1  7  1   2.0  958 230  2.7 8  4.3  95    0    0 313 -331  2
4111500 2384500  1  7  2   2.0  957 239  2.9 7  4.4  95    0    0 306 -332  2
4111500 2384500  1  7  3   2.3  957 259  4.0 8  4.4  95    0    0 307 -332  2
4111500 2384500  1  7  4   2.6  957 239  3.8 8  4.5  94    0    0 314 -332  2
4111500 2384500  1  7  5   2.6  957 259  3.9 8  4.6  94    0    0 315 -333  2
4111500 2384500  1  7  6   2.1  957 249  3.3 8  4.5  94    0    0 314 -334  2
4111500 2384500  1  7  7   1.9  958 250  2.9 8  4.4  94    0    0 313 -334  2
4111500 2384500  1  7  8   2.1  958 249  2.2 8  4.4  94    0    0 313 -334  2
4111500 2384500  1  7  9   2.1  958 261  1.6 8  4.4  95    0    3 312 -334  2
4111500 2384500  1  7 10   2.3  959 250  1.7 8  4.5  96    0   27 312 -335  2
4111500 2384500  1  7 11   2.6  959 249  1.9 7  4.6  96    0   58 305 -337  2
4111500 2384500  1  7 12   2.8  959 239  1.1 7  4.6  95    0   88 298 -340  2
4111500 2384500  1  7 13   3.5  959 241  1.8 7  4.8  95   15   95 299 -343  2
4111500 2384500  1  7 14   4.0  958 250  1.3 7  4.9  93    0   79 301 -344  2
4111500 2384500  1  7 15   4.1  958 268  0.9 6  4.8  90   10   61 294 -343  2
4111500 2384500  1  7 16   3.8  958 329  0.5 6  4.8  90   15   29 287 -341  2
4111500 2384500  1  7 17   2.8  958  80  0.9 7  4.7  92    0    5 290 -339  2
4111500 2384500  1  7 18   2.5  958  50  1.2 7  4.5  93    0    0 293 -337  2
4111500 2384500  1  7 19   2.3  958 100  1.2 7  4.5  94    0    0 290 -337  2
4111500 2384500  1  7 20   2.2  958 100  1.1 7  4.4  94    0    0 288 -336  2
4111500 2384500  1  7 21   1.8  958  29  1.0 6  4.4  94    0    0 279 -336  2
4111500 2384500  1  7 22   1.6  958  61  1.2 8  4.3  94    0    0 283 -335  2
4111500 2384500  1  7 23   1.3  957  52  0.9 7  4.2  94    0    0 287 -334  2
4111500 2384500  1  7 24   1.3  957  71  0.7 8  4.2  94    0    0 287 -333  2
4111500 2384500  1  8  1   1.1  957 100  1.2 5  4.2  95    0    0 274 -330  2
4111500 2384500  1  8  2   1.1  957 111  1.1 8  4.1  95    0    0 274 -327  2
4111500 2384500  1  8  3   1.4  956 130  1.4 8  4.2  95    0    0 294 -326  2
4111500 2384500  1  8  4   1.6  956 111  1.5 7  4.2  95    0    0 289 -326  2
4111500 2384500  1  8  5   1.3  956 121  1.3 7  4.2  94    0    0 283 -327  2
4111500 2384500  1  8  6   0.5  956  51  0.6 6  4.1  94    0    0 275 -327  2
4111500 2384500  1  8  7   0.0  956  89  1.3 7  3.9  95    0    0 274 -327  2
4111500 2384500  1  8  8   0.6  955 110  1.3 7  3.9  95    0    0 280 -327  2
4111500 2384500  1  8  9   0.4  955 110  1.6 7  4.0  95    6   23 282 -326  2
4111500 2384500  1  8 10   0.7  955  90  2.0 7  4.0  95   29   90 281 -327  2
4111500 2384500  1  8 11   0.6  955  79  1.7 5  4.0  95   14  123 268 -331  2
4111500 2384500  1  8 12   0.7  954  88  2.1 7  4.0  94    8  141 268 -337  2
4111500 2384500  1  8 13   0.9  954  79  1.7 6  4.0  94   26  176 277 -344  2
4111500 2384500  1  8 14   1.8  953  91  2.1 6  4.2  94   38  174 274 -348  2
4111500 2384500  1  8 15   1.5  952 100  2.3 8  4.3  94    5   95 288 -349  2
4111500 2384500  1  8 16   1.4  951 111  2.4 8  4.1  92    0   38 301 -346  2
4111500 2384500  1  8 17   0.4  950 100  1.7 7  4.0  93    0    1 294 -342  2
4111500 2384500  1  8 18   0.4  950  90  1.3 8  4.0  95    0    0 294 -339  2
4111500 2384500  1  8 19   0.4  950  77  1.1 8  3.9  94    0    0 302 -338  2
4111500 2384500  1  8 20   0.3  949 131  2.2 8  3.9  94    0    0 303 -338  2
4111500 2384500  1  8 21   0.2  948 183  1.2 8  3.9  94    0    0 305 -337  2
4111500 2384500  1  8 22   0.1  947 127  1.5 8  3.9  94    0    0 307 -337  2
4111500 2384500  1  8 23   0.1  946 120  1.0 8  3.9  94    0    0 307 -338  2
4111500 2384500  1  8 24  -0.1  946 238  1.6 6  3.8  95    0    0 276 -339  2
4111500 2384500  1  9  1   0.6  946 239  1.5 7  3.9  95    0    0 263 -340  2
4111500 2384500  1  9  2   1.4  946 209  1.1 8  4.2  95    0    0 300 -341  2
4111500 2384500  1  9  3   2.3  947 180  2.0 7  4.4  95    0    0 305 -341  2
4111500 2384500  1  9  4   2.1  946 170  2.2 8  4.5  95    0    0 307 -339  2
4111500 2384500  1  9  5   2.4  946 199  1.8 5  4.5  95    0    0 290 -338  2
4111500 2384500  1  9  6   3.7  945 206  2.6 6  4.8  94    0    0 275 -337  2
4111500 2384500  1  9  7   4.4  945 237  2.9 8  5.0  92    0    0 304 -336  2
4111500 2384500  1  9  8   4.6  945 238  3.2 8  5.1  90    0    0 321 -334  2
4111500 2384500  1  9  9   4.6  945 240  3.8 8  5.2  92    6   17 320 -331  2
4111500 2384500  1  9 10   5.1  945 239  4.3 7  5.2  90   19   72 312 -330  2
4111500 2384500  1  9 11   5.7  947 239  5.5 7  5.1  85    8  100 306 -333  2
4111500 2384500  1  9 12   5.4  947 240  5.0 7  5.0  84    1  101 305 -334  2
4111500 2384500  1  9 13   6.2  947 240  4.7 6  5.0  82   18  150 300 -335  2
4111500 2384500  1  9 14   6.5  946 246  5.3 4  4.9  77   62  156 283 -336  2
4111500 2384500  1  9 15   6.1  946 237  4.3 5  4.8  75   23  108 277 -335  2
4111500 2384500  1  9 16   5.4  947 244  2.3 7  4.6  76    1   42 293 -333  2
4111500 2384500  1  9 17   4.2  946 269  4.9 6  4.4  77    0   12 295 -331  2
4111500 2384500  1  9 18   2.7  947 240  2.6 7  4.5  86    0    0 292 -330  2
4111500 2384500  1  9 19   3.8  947 223  2.9 7  4.8  94    0    0 296 -329  2
4111500 2384500  1  9 20   4.3  947 242  4.3 7  4.8  89    0    0 297 -327  2
4111500 2384500  1  9 21   4.3  947 242  3.9 7  4.7  85    0    0 298 -320  2
4111500 2384500  1  9 22   3.6  947 261  5.2 8  4.8  88    0    0 302 -316  2
4111500 2384500  1  9 23   3.3  947 251  5.7 8  4.6  89    0    0 305 -316  2
4111500 2384500  1  9 24   3.1  948 242  3.8 6  4.4  86    0    0 292 -317  2
4111500 2384500  1 10  1   3.4  947 261  3.5 7  4.4  86    0    0 286 -319  2
4111500 2384500  1 10  2   3.0  947 241  2.1 8  4.5  89    0    0 297 -320  2
4111500 2384500  1 10  3   2.5  946 240  3.9 8  4.6  93    0    0 301 -320  2
4111500 2384500  1 10  4   0.8  946 290  4.3 8  4.3  94    0    0 299 -320  2
4111500 2384500  1 10  5   1.8  947 260  4.4 7  4.2  93    0    0 291 -320  2
4111500 2384500  1 10  6   2.2  948 270  4.9 8  4.4  93    0    0 293 -319  2
4111500 2384500  1 10  7   2.0  949 269  4.4 8  4.4  94    0    0 299 -319  2
4111500 2384500  1 10  8   2.2  950 279  5.3 8  4.4  92    0    0 301 -320  2
4111500 2384500  1 10  9   2.3  951 269  4.4 8  4.3  90    5   20 302 -319  2
4111500 2384500  1 10 10   2.3  952 271  4.0 8  4.2  88    7   70 302 -320  2
4111500 2384500  1 10 11   2.6  953 259  5.1 7  4.1  85    0   68 296 -321  2
4111500 2384500  1 10 12   2.6  953 259  5.1 8  4.0  82    0   39 296 -322  2
4111500 2384500  1 10 13   2.7  954 261  4.3 8  4.0  81    0   50 305 -321  2
4111500 2384500  1 10 14   2.8  954 262  4.0 8  3.9  79    0   56 306 -321  2
4111500 2384500  1 10 15   3.3  954 248  4.7 7  3.7  74    0   68 301 -321  2
4111500 2384500  1 10 16   3.2  955 251  3.6 6  3.6  70   13   67 289 -320  2
4111500 2384500  1 10 17   3.3  955 240  2.8 7  3.5  69    0    8 288 -320  2
4111500 2384500  1 10 18   3.0  956 253  2.2 6  3.5  70    0    0 289 -319  2
4111500 2384500  1 10 19   2.9  956 229  1.9 7  3.6  72    0    0 290 -319  2
4111500 2384500  1 10 20   2.8  957 228  2.3 7  3.7  75    0    0 298 -319  2
4111500 2384500  1 10 21   2.7  957 239  2.5 7  3.8  78    0    0 299 -320  2
4111500 2384500  1 10 22   2.3  958 231  2.3 6  3.9  81    0    0 293 -320  2
4111500 2384500  1 10 23   2.1  958 199  2.1 6  3.9  84    0    0 285 -321  2
4111500 2384500  1 10 24   1.9  958 189  1.9 7  3.9  84    0    0 290 -322  2
4111500 2384500  1 11  1   2.5  958 209  2.6 5  3.9  83    0    0 285 -323  2
4111500 2384500  1 11  2   2.7  958 209  2.2 7  3.9  82    0    0 287 -323  2
4111500 2384500  1 11  3   3.2  958 229  1.9 7  4.0  80    0    0 299 -324  2
4111500 2384500  1 11  4   3.4  957 198  2.5 7  4.0  78    0    0 300 -324  2
4111500 2384500  1 11  5   2.6  957 170  2.2 7  3.8  76    0    0 298 -326  2
4111500 2384500  1 11  6   2.1  956 171  1.8 6  3.6  76    0    0 289 -327  2
4111500 2384500  1 11  7   2.5  956 178  2.3 6  3.6  75    0    0 283 -328  2
4111500 2384500  1 11  8   3.3  955 172  2.1 7  3.6  72    0    0 291 -329  2
4111500 2384500  1 11  9   4.5  956 211  2.7 7  3.7  70    2   17 300 -330  2
4111500 2384500  1 11 10   5.0  955 199  3.1 7  3.9  69   13   72 304 -333  2
4111500 2384500  1 11 11   5.6  955 170  2.5 7  3.9  66    9  106 306 -337  2
4111500 2384500  1 11 12   6.6  954 179  2.3 7  3.9  62    3  115 308 -341  2
4111500 2384500  1 11 13   8.0  953 181  2.8 7  4.0  59    7  135 311 -345  2
4111500 2384500  1 11 14   8.6  952 189  2.3 7  4.4  60    2  105 314 -347  2
4111500 2384500  1 11 15   8.1  951 170  2.6 8  4.7  64    0   46 324 -348  2
4111500 2384500  1 11 16   7.6  950 170  2.8 8  4.5  64    0   19 331 -349  2
4111500 2384500  1 11 17   7.8  949 200  2.7 8  4.7  67    0    4 331 -352  2
4111500 2384500  1 11 18   7.2  948 210  3.2 8  5.4  79    0    0 332 -352  2
4111500 2384500  1 11 19   8.1  947 232  3.9 8  6.0  86    0    0 332 -352  2
4111500 2384500  1 11 20   8.8  947 242  6.0 8  6.2  84    0    0 334 -353  2
4111500 2384500  1 11 21   8.7  948 251  5.1 7  6.3  84    0    0 328 -352  2
4111500 2384500  1 11 22   8.8  948 243  5.5 8  6.4  85    0    0 326 -349  2
4111500 2384500  1 11 23   8.7  947 240  5.4 7  6.1  82    0    0 323 -344  2
4111500 2384500  1 11 24   9.1  947 241  5.4 6  5.9  77    0    0 310 -340  2
4111500 2384500  1 12  1   6.5  947 285  4.1 6  5.4  77    0    0 300 -336  2
4111500 2384500  1 12  2   4.7  947 318  5.1 6  5.0  82    0    0 293 -333  2
