Koordinatensystem : Lambert konform konisch
Rechtswert        : 4108500 Meter
Hochwert          : 2383500 Meter
Hoehenlage        : 544 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4108500 2383500  1  2  4  -4.0  945  81  3.6 8  2.8  93    0    0 287 -304  2
4108500 2383500  1  2  5  -4.3  945  70  2.8 8  2.8  93    0    0 286 -304  2
4108500 2383500  1  2  6  -4.4  945  61  3.1 8  2.8  94    0    0 285 -304  2
4108500 2383500  1  2  7  -4.5  945  60  2.9 8  2.7  94    0    0 285 -304  2
4108500 2383500  1  2  8  -4.5  945  62  3.3 8  2.7  93    0    0 283 -304  2
4108500 2383500  1  2  9  -4.7  946  64  3.5 8  2.7  93    4   19 283 -304  2
4108500 2383500  1  2 10  -4.5  947  57  3.1 8  2.7  93   24   83 281 -305  2
4108500 2383500  1  2 11  -3.8  947  73  3.4 6  2.7  91   31  134 257 -308  2
4108500 2383500  1  2 12  -3.4  948  54  3.2 6  2.7  87    6  129 235 -311  2
4108500 2383500  1  2 13  -3.7  948  60  3.2 8  2.7  86    0   56 259 -313  2
4108500 2383500  1  2 14  -3.5  948  60  3.7 8  2.6  83    0   51 282 -314  2
4108500 2383500  1  2 15  -4.0  948  73  3.8 7  2.5  82    0   38 272 -315  2
4108500 2383500  1  2 16  -4.0  949  60  3.8 8  2.5  82    0   12 273 -315  2
4108500 2383500  1  2 17  -4.5  950  72  3.9 8  2.4  80    0    0 282 -314  2
4108500 2383500  1  2 18  -4.7  950  76  3.5 8  2.3  80    0    0 280 -314  2
4108500 2383500  1  2 19  -4.8  951  54  3.2 8  2.3  82    0    0 280 -313  2
4108500 2383500  1  2 20  -5.0  951  48  3.0 8  2.4  84    0    0 279 -313  2
4108500 2383500  1  2 21  -5.4  952  39  3.4 8  2.3  86    0    0 277 -313  2
4108500 2383500  1  2 22  -5.6  953  60  2.8 8  2.3  86    0    0 276 -313  2
4108500 2383500  1  2 23  -6.1  953  60  2.7 8  2.2  86    0    0 274 -313  2
4108500 2383500  1  2 24  -6.8  954  69  2.9 8  2.1  86    0    0 271 -313  2
4108500 2383500  1  3  1  -7.3  955  71  2.6 8  2.0  85    0    0 269 -313  2
4108500 2383500  1  3  2  -8.4  954  70  2.5 7  1.9  85    0    0 259 -313  2
4108500 2383500  1  3  3  -9.1  955  89  2.0 7  1.8  86    0    0 251 -313  2
4108500 2383500  1  3  4  -9.8  955  71  1.8 4  1.7  88    0    0 232 -313  2
4108500 2383500  1  3  5 -10.5  956 109  1.8 3  1.7  90    0    0 207 -313  2
4108500 2383500  1  3  6 -11.7  955  50  1.7 3  1.6  91    0    0 198 -312  2
4108500 2383500  1  3  7 -12.8  955  51  1.5 3  1.4  92    0    0 194 -312  2
4108500 2383500  1  3  8 -11.3  955  68  1.4 5  1.5  93    0    0 207 -311  2
4108500 2383500  1  3  9  -9.9  955  61  1.9 5  1.7  93   12   19 222 -310  2
4108500 2383500  1  3 10  -8.6  957  42  1.3 6  1.8  91   54   71 231 -310  2
4108500 2383500  1  3 11  -7.1  957 188  1.5 3  1.9  86  130  116 224 -310  2
4108500 2383500  1  3 12  -5.8  957  52  2.5 2  2.0  80  167  143 208 -311  2
4108500 2383500  1  3 13  -5.3  956  41  2.8 4  2.1  78   34  154 213 -312  2
4108500 2383500  1  3 14  -5.1  956  31  2.4 5  2.1  76    1   95 228 -311  2
4108500 2383500  1  3 15  -5.4  955  71  2.5 6  2.0  76    0   67 238 -310  2
4108500 2383500  1  3 16  -5.7  956  70  1.8 6  2.0  76    1   39 241 -308  2
4108500 2383500  1  3 17  -5.9  956  45  2.0 8  2.1  80    0    6 250 -304  2
4108500 2383500  1  3 18  -6.0  956  66  1.8 8  2.1  82    0    0 257 -302  2
4108500 2383500  1  3 19  -6.2  956  84  1.6 7  2.1  82    0    0 249 -297  2
4108500 2383500  1  3 20  -6.2  955 108  2.2 6  1.9  75    0    0 238 -292  2
4108500 2383500  1  3 21  -6.2  955  99  0.9 7  1.8  71    0    0 236 -289  2
4108500 2383500  1  3 22  -6.3  955  63  1.5 8  1.9  74    0    0 244 -287  2
4108500 2383500  1  3 23  -6.4  955 114  1.4 8  1.9  76    0    0 248 -287  2
4108500 2383500  1  3 24  -6.5  955 191  1.7 8  1.9  76    0    0 246 -288  2
4108500 2383500  1  4  1  -6.5  955 223  1.8 8  1.9  76    0    0 245 -291  2
4108500 2383500  1  4  2  -7.0  954 238  2.5 8  1.9  77    0    0 243 -293  2
4108500 2383500  1  4  3  -6.9  954 267  1.8 8  1.9  78    0    0 243 -294  2
4108500 2383500  1  4  4  -6.9  954 289  2.3 8  1.9  78    0    0 243 -294  2
4108500 2383500  1  4  5  -7.2  954 270  2.9 8  1.8  76    0    0 242 -295  2
4108500 2383500  1  4  6  -7.3  954 255  2.3 7  1.8  78    0    0 238 -295  2
4108500 2383500  1  4  7  -7.0  953 257  1.9 8  1.9  82    0    0 240 -296  2
4108500 2383500  1  4  8  -6.8  953 260  2.3 8  2.0  84    0    0 246 -297  2
4108500 2383500  1  4  9  -6.4  953 288  2.6 8  2.1  85    2   17 248 -297  2
4108500 2383500  1  4 10  -5.9  953 297  3.4 8  2.1  84    6   67 251 -298  2
4108500 2383500  1  4 11  -5.3  953 264  3.0 7  2.2  83    0   72 251 -302  2
4108500 2383500  1  4 12  -5.0  953 252  2.9 7  2.2  81    0   52 250 -305  2
4108500 2383500  1  4 13  -4.3  953 257  4.2 8  2.3  80    0   46 258 -308  2
4108500 2383500  1  4 14  -4.1  952 290  3.5 8  2.3  77    0   33 267 -311  2
4108500 2383500  1  4 15  -4.5  952 265  4.2 8  2.3  79    0   33 267 -311  2
4108500 2383500  1  4 16  -4.6  952 249  3.8 8  2.4  85    0   28 267 -310  2
4108500 2383500  1  4 17  -4.5  952 234  4.0 8  2.5  87    0    9 267 -308  2
4108500 2383500  1  4 18  -4.1  952 247  5.1 8  2.5  86    0    0 266 -306  2
4108500 2383500  1  4 19  -3.4  953 233  6.0 8  2.5  83    0    0 265 -306  2
4108500 2383500  1  4 20  -3.1  953 244  4.5 8  2.6  82    0    0 267 -306  2
4108500 2383500  1  4 21  -3.1  953 254  6.6 8  2.7  86    0    0 268 -306  2
4108500 2383500  1  4 22  -2.7  953 263  6.6 8  2.8  87    0    0 268 -306  2
4108500 2383500  1  4 23  -2.4  953 270  6.1 8  2.9  86    0    0 269 -306  2
4108500 2383500  1  4 24  -2.3  953 260  5.8 8  2.9  86    0    0 268 -307  2
4108500 2383500  1  5  1  -1.9  953 262  7.0 8  2.9  84    0    0 268 -306  2
4108500 2383500  1  5  2  -1.8  953 265  5.8 8  2.9  84    0    0 269 -305  2
4108500 2383500  1  5  3  -1.5  953 249  6.6 8  3.0  84    0    0 269 -304  2
4108500 2383500  1  5  4  -1.3  953 262  6.2 8  3.1  84    0    0 270 -303  2
4108500 2383500  1  5  5  -1.2  953 263  5.9 8  3.1  84    0    0 271 -303  2
4108500 2383500  1  5  6  -1.1  953 263  6.1 8  3.2  86    0    0 271 -303  2
4108500 2383500  1  5  7  -1.2  953 249  6.8 8  3.4  91    0    0 271 -304  2
4108500 2383500  1  5  8  -0.9  953 251  6.7 8  3.5  93    0    0 271 -304  2
4108500 2383500  1  5  9  -0.7  954 259  5.9 8  3.5  91    4   18 272 -305  2
4108500 2383500  1  5 10  -0.4  954 264  5.9 8  3.5  91   21   78 274 -306  2
4108500 2383500  1  5 11  -0.1  955 273  5.5 6  3.6  91    6  101 268 -308  2
4108500 2383500  1  5 12  -0.4  955 260  5.9 8  3.7  93    0   44 270 -311  2
4108500 2383500  1  5 13  -0.1  955 271  5.8 8  3.7  94    0   52 281 -313  2
4108500 2383500  1  5 14   0.2  955 277  5.7 8  3.7  92    0   47 284 -314  2
4108500 2383500  1  5 15   0.2  955 276  4.4 8  3.6  89    0   29 285 -314  2
4108500 2383500  1  5 16  -0.2  956 284  4.5 8  3.7  92    0   19 285 -314  2
4108500 2383500  1  5 17  -0.1  957 277  4.1 8  3.7  94    0    6 285 -314  2
4108500 2383500  1  5 18  -0.4  957 271  3.3 8  3.7  95    0    0 284 -313  2
4108500 2383500  1  5 19  -0.6  958 259  2.9 8  3.8  97    0    0 285 -313  2
4108500 2383500  1  5 20  -0.5  958 279  2.6 8  3.7  97    0    0 285 -313  2
4108500 2383500  1  5 21  -0.6  958 260  2.0 8  3.7  97    0    0 284 -313  2
4108500 2383500  1  5 22  -0.6  959 358  1.0 8  3.8  98    0    0 284 -312  2
4108500 2383500  1  5 23  -0.6  959 359  0.9 8  3.8  98    0    0 284 -312  2
4108500 2383500  1  5 24  -0.7  959   1  0.8 8  3.8  98    0    0 283 -311  2
4108500 2383500  1  6  1  -0.5  959 354  0.5 8  3.8  99    0    0 285 -311  2
4108500 2383500  1  6  2  -0.5  959 119  0.8 8  3.8  99    0    0 285 -311  2
4108500 2383500  1  6  3  -0.3  959 354  0.7 8  3.8  99    0    0 286 -311  2
4108500 2383500  1  6  4  -0.7  959 351  0.7 8  3.9 100    0    0 288 -312  2
4108500 2383500  1  6  5  -0.6  959  87  1.0 7  3.8 100    0    0 284 -313  2
4108500 2383500  1  6  6  -0.4  959 130  1.3 7  3.8  99    0    0 280 -315  2
4108500 2383500  1  6  7  -0.2  959   1  1.1 8  3.9  98    0    0 287 -315  2
4108500 2383500  1  6  8  -0.2  959 129  2.2 8  3.9  99    0    0 294 -315  2
4108500 2383500  1  6  9  -0.1  959 120  2.0 8  3.9  99    0   12 296 -315  2
4108500 2383500  1  6 10   0.2  959 140  2.9 8  4.0  99    5   59 299 -315  2
4108500 2383500  1  6 11   0.7  959 130  2.5 7  4.0  97    6   92 294 -315  2
4108500 2383500  1  6 12   1.3  959 110  2.1 7  4.0  93    1   98 287 -316  2
4108500 2383500  1  6 13   1.8  959 101  1.8 7  4.0  89    4  117 290 -316  2
4108500 2383500  1  6 14   1.9  958 130  2.5 7  4.0  87    3  100 291 -316  2
4108500 2383500  1  6 15   1.9  958  81  2.0 7  4.0  86    4   78 291 -315  2
4108500 2383500  1  6 16   1.1  958 101  1.8 7  4.0  88    8   53 291 -315  2
4108500 2383500  1  6 17   0.5  957  91  2.0 7  3.9  92    0    8 292 -315  2
4108500 2383500  1  6 18   0.1  957  80  1.9 8  4.0  96    0    0 299 -317  2
4108500 2383500  1  6 19  -0.6  957 359  1.8 8  3.9  99    0    0 306 -320  2
4108500 2383500  1  6 20  -0.8  957 158  1.5 8  3.8  99    0    0 305 -323  2
4108500 2383500  1  6 21  -0.1  957 180  2.3 8  3.9 100    0    0 306 -324  2
4108500 2383500  1  6 22   0.5  956 201  2.4 8  4.1 100    0    0 310 -326  2
4108500 2383500  1  6 23   0.8  956 209  2.7 8  4.2 100    0    0 311 -328  2
4108500 2383500  1  6 24   0.9  956 230  2.5 8  4.3 100    0    0 312 -330  2
4108500 2383500  1  7  1   1.4  956 231  3.7 8  4.3  99    0    0 312 -330  2
4108500 2383500  1  7  2   1.4  955 239  4.0 7  4.4  99    0    0 304 -331  2
4108500 2383500  1  7  3   1.7  955 259  5.0 8  4.5  99    0    0 304 -331  2
4108500 2383500  1  7  4   2.0  955 239  4.9 8  4.5  99    0    0 312 -332  2
4108500 2383500  1  7  5   1.9  955 259  5.0 8  4.6  99    0    0 313 -332  2
4108500 2383500  1  7  6   1.5  955 250  4.4 8  4.5  98    0    0 312 -333  2
4108500 2383500  1  7  7   1.3  956 251  3.9 8  4.4  98    0    0 311 -333  2
4108500 2383500  1  7  8   1.5  956 249  3.2 8  4.4  98    0    0 311 -333  2
4108500 2383500  1  7  9   1.6  956 260  2.6 8  4.4  99    0    3 311 -334  2
4108500 2383500  1  7 10   1.7  957 249  2.7 8  4.5  99    0   26 310 -335  2
4108500 2383500  1  7 11   2.2  957 248  3.0 8  4.6  99    5   64 309 -336  2
4108500 2383500  1  7 12   2.5  957 239  2.2 7  4.6  97    5   92 304 -339  2
4108500 2383500  1  7 13   3.1  957 241  2.9 7  4.8  98   20   93 298 -342  2
4108500 2383500  1  7 14   3.7  956 251  2.3 7  4.9  95    0   80 300 -343  2
4108500 2383500  1  7 15   3.8  956 268  2.0 6  4.8  92   30   55 294 -342  2
4108500 2383500  1  7 16   3.4  956 329  1.4 6  4.8  92   30   21 286 -341  2
4108500 2383500  1  7 17   2.4  956  80  1.7 7  4.7  95    0    7 289 -338  2
4108500 2383500  1  7 18   1.9  956  50  2.0 7  4.5  97    0    0 291 -337  2
4108500 2383500  1  7 19   1.6  956  98  1.9 7  4.5  98    0    0 289 -336  2
4108500 2383500  1  7 20   1.4  956 100  1.7 7  4.5  99    0    0 286 -336  2
4108500 2383500  1  7 21   1.0  956  29  1.7 6  4.4 100    0    0 277 -335  2
4108500 2383500  1  7 22   0.8  956  62  1.9 8  4.3 100    0    0 281 -334  2
4108500 2383500  1  7 23   0.6  955  53  1.6 7  4.2 100    0    0 285 -333  2
4108500 2383500  1  7 24   0.6  955  73  1.3 8  4.2  99    0    0 285 -332  2
4108500 2383500  1  8  1   0.5  955  99  1.9 5  4.2  99    0    0 273 -329  2
4108500 2383500  1  8  2   0.5  955 111  1.9 7  4.1  99    0    0 265 -327  2
4108500 2383500  1  8  3   0.7  954 130  2.1 8  4.2  99    0    0 286 -325  2
4108500 2383500  1  8  4   0.8  954 111  2.2 7  4.2  99    0    0 287 -325  2
4108500 2383500  1  8  5   0.4  954 121  2.0 7  4.2  99    0    0 281 -326  2
4108500 2383500  1  8  6  -0.2  954  49  1.2 6  4.0  99    0    0 273 -327  2
4108500 2383500  1  8  7  -0.7  953  88  1.8 7  3.9  99    0    0 271 -327  2
4108500 2383500  1  8  8  -0.3  952 110  1.8 7  3.9 100    0    0 278 -327  2
4108500 2383500  1  8  9  -0.3  952 110  2.0 7  3.9 100    6   25 279 -326  2
4108500 2383500  1  8 10   0.1  953  89  2.5 7  4.0 100   33   93 279 -327  2
4108500 2383500  1  8 11   0.0  953  78  2.1 5  4.0 100   21  132 266 -330  2
4108500 2383500  1  8 12   0.1  952  86  2.6 8  4.0  99   12  149 274 -337  2
4108500 2383500  1  8 13   0.4  952  82  2.1 7  4.1  99   27  177 288 -343  2
4108500 2383500  1  8 14   1.3  951  91  2.5 6  4.2  98   38  173 278 -347  2
4108500 2383500  1  8 15   1.0  950  98  2.6 8  4.3  97    6   97 286 -348  2
4108500 2383500  1  8 16   0.8  949 110  2.8 8  4.2  96    2   47 299 -345  2
4108500 2383500  1  8 17  -0.1  948 101  2.1 7  4.0  97    0    1 293 -341  2
4108500 2383500  1  8 18  -0.2  948  89  1.7 8  4.0  99    0    0 292 -338  2
4108500 2383500  1  8 19  -0.3  948  81  1.7 8  4.0  99    0    0 301 -338  2
4108500 2383500  1  8 20  -0.4  947 129  2.7 8  3.9 100    0    0 302 -338  2
4108500 2383500  1  8 21  -0.5  946 182  1.8 8  3.9 100    0    0 302 -337  2
4108500 2383500  1  8 22  -0.6  945 130  2.1 8  3.9 100    0    0 304 -337  2
4108500 2383500  1  8 23  -0.6  944 120  1.9 8  3.9 100    0    0 306 -337  2
4108500 2383500  1  8 24  -0.7  944 244  2.3 6  3.9 100    0    0 275 -339  2
4108500 2383500  1  9  1  -0.1  944 242  2.4 8  3.9 100    0    0 276 -340  2
4108500 2383500  1  9  2   0.8  944 211  2.0 8  4.2 100    0    0 310 -340  2
4108500 2383500  1  9  3   1.5  944 181  2.8 7  4.4 100    0    0 303 -340  2
4108500 2383500  1  9  4   1.5  944 171  2.9 8  4.5  99    0    0 305 -339  2
4108500 2383500  1  9  5   1.7  944 199  2.5 5  4.5  99    0    0 288 -337  2
4108500 2383500  1  9  6   2.9  943 207  3.3 6  4.8  99    0    0 273 -336  2
4108500 2383500  1  9  7   3.7  943 237  3.7 8  5.0  96    0    0 302 -335  2
4108500 2383500  1  9  8   3.9  943 240  4.2 8  5.0  94    0    0 318 -333  2
4108500 2383500  1  9  9   4.1  943 241  4.5 8  5.2  95    6   17 318 -330  2
4108500 2383500  1  9 10   4.6  943 239  5.2 7  5.1  92    4   60 311 -330  2
4108500 2383500  1  9 11   5.2  944 240  6.8 8  5.0  87    3   88 311 -332  2
4108500 2383500  1  9 12   5.1  944 240  6.1 7  5.0  86    2  107 310 -333  2
4108500 2383500  1  9 13   5.8  944 241  5.7 5  5.0  84   25  153 292 -334  2
4108500 2383500  1  9 14   6.1  944 246  6.2 4  4.9  79   48  147 275 -335  2
4108500 2383500  1  9 15   5.7  944 237  5.0 5  4.8  77   24  106 275 -334  2
4108500 2383500  1  9 16   5.0  944 245  3.2 7  4.7  79    0   36 291 -332  2
4108500 2383500  1  9 17   3.7  944 268  5.7 6  4.5  80    0   11 294 -330  2
4108500 2383500  1  9 18   2.3  945 240  3.5 7  4.5  89    0    0 290 -329  2
4108500 2383500  1  9 19   3.2  945 222  4.0 7  4.8  97    0    0 295 -328  2
4108500 2383500  1  9 20   3.5  945 240  5.1 7  4.8  93    0    0 295 -325  2
4108500 2383500  1  9 21   3.3  945 242  4.8 7  4.7  91    0    0 295 -319  2
4108500 2383500  1  9 22   2.8  945 260  6.0 8  4.8  94    0    0 300 -315  2
4108500 2383500  1  9 23   2.6  945 251  6.5 8  4.6  93    0    0 303 -315  2
4108500 2383500  1  9 24   2.5  946 242  4.8 7  4.4  90    0    0 295 -316  2
4108500 2383500  1 10  1   2.7  945 259  4.5 7  4.4  90    0    0 289 -318  2
4108500 2383500  1 10  2   2.3  945 241  3.1 8  4.6  93    0    0 296 -319  2
4108500 2383500  1 10  3   1.7  944 240  4.9 8  4.6  98    0    0 299 -319  2
4108500 2383500  1 10  4   0.1  943 288  5.2 8  4.3  99    0    0 297 -319  2
4108500 2383500  1 10  5   1.1  944 259  5.4 7  4.2  99    0    0 290 -319  2
4108500 2383500  1 10  6   1.5  945 269  5.9 8  4.4  98    0    0 291 -318  2
4108500 2383500  1 10  7   1.4  946 269  5.5 8  4.4  98    0    0 298 -318  2
4108500 2383500  1 10  8   1.6  947 279  6.2 8  4.4  96    0    0 300 -319  2
4108500 2383500  1 10  9   1.8  948 268  5.3 8  4.3  93    6   21 301 -319  2
4108500 2383500  1 10 10   1.8  950 269  4.9 8  4.2  91    5   66 301 -319  2
4108500 2383500  1 10 11   2.2  951 258  5.9 7  4.2  89    0   69 295 -320  2
4108500 2383500  1 10 12   2.3  951 257  6.1 8  4.1  86    0   40 296 -321  2
4108500 2383500  1 10 13   2.4  952 261  5.2 8  4.0  84    0   50 305 -320  2
4108500 2383500  1 10 14   2.6  952 262  4.9 8  4.0  82    0   52 306 -320  2
4108500 2383500  1 10 15   3.0  952 249  5.8 8  3.8  77    0   58 307 -320  2
4108500 2383500  1 10 16   2.9  953 252  4.4 7  3.6  73    4   53 301 -320  2
4108500 2383500  1 10 17   2.9  953 240  3.7 7  3.6  72    0    9 295 -319  2
4108500 2383500  1 10 18   2.4  954 254  3.1 7  3.6  73    0    0 294 -318  2
4108500 2383500  1 10 19   2.2  954 230  2.6 7  3.6  77    0    0 294 -318  2
4108500 2383500  1 10 20   1.6  955 229  3.0 7  3.7  81    0    0 296 -319  2
4108500 2383500  1 10 21   1.6  955 240  3.1 7  3.8  84    0    0 296 -319  2
4108500 2383500  1 10 22   1.1  956 233  2.9 6  3.9  88    0    0 290 -320  2
4108500 2383500  1 10 23   1.0  956 200  2.9 6  3.9  90    0    0 282 -321  2
4108500 2383500  1 10 24   1.1  956 189  2.6 6  3.9  89    0    0 282 -322  2
4108500 2383500  1 11  1   1.6  956 209  3.2 4  3.9  87    0    0 271 -322  2
4108500 2383500  1 11  2   1.9  956 212  2.9 7  3.9  86    0    0 279 -323  2
4108500 2383500  1 11  3   2.5  956 232  2.5 6  4.0  85    0    0 291 -323  2
4108500 2383500  1 11  4   2.6  955 200  3.1 7  4.0  82    0    0 292 -324  2
4108500 2383500  1 11  5   1.8  955 172  2.9 7  3.8  80    0    0 296 -325  2
4108500 2383500  1 11  6   1.5  954 174  2.4 7  3.6  80    0    0 293 -327  2
4108500 2383500  1 11  7   1.8  954 183  2.8 6  3.6  80    0    0 288 -328  2
4108500 2383500  1 11  8   2.7  953 177  2.6 7  3.6  76    0    0 289 -328  2
4108500 2383500  1 11  9   3.8  953 213  3.5 7  3.8  74    2   16 298 -330  2
4108500 2383500  1 11 10   4.3  953 199  3.7 7  3.9  73   13   72 302 -333  2
4108500 2383500  1 11 11   5.2  953 172  3.4 7  3.9  69   11  107 305 -336  2
4108500 2383500  1 11 12   6.3  952 181  3.2 7  3.9  64    3  111 307 -341  2
4108500 2383500  1 11 13   7.6  950 181  3.6 8  4.0  61    4  123 318 -345  2
4108500 2383500  1 11 14   8.1  950 191  3.3 7  4.5  63    4  110 321 -347  2
4108500 2383500  1 11 15   7.8  948 173  3.6 8  4.7  67    0   45 323 -348  2
4108500 2383500  1 11 16   7.2  948 171  4.2 8  4.5  66    0   18 330 -349  2
4108500 2383500  1 11 17   7.3  947 202  3.9 8  4.8  70    0    4 330 -351  2
4108500 2383500  1 11 18   6.4  946 211  4.3 8  5.5  83    0    0 331 -352  2
4108500 2383500  1 11 19   7.3  945 232  5.0 8  6.0  91    0    0 330 -352  2
4108500 2383500  1 11 20   8.0  945 244  6.8 8  6.2  89    0    0 332 -352  2
4108500 2383500  1 11 21   7.9  946 253  6.5 7  6.4  90    0    0 326 -352  2
4108500 2383500  1 11 22   8.1  946 244  6.8 7  6.4  90    0    0 318 -348  2
4108500 2383500  1 11 23   7.9  945 238  6.5 7  6.2  87    0    0 315 -343  2
4108500 2383500  1 11 24   8.2  945 241  6.7 6  5.9  82    0    0 308 -339  2
4108500 2383500  1 12  1   6.4  945 282  5.5 6  5.4  79    0    0 299 -335  2
